select t.TABLE_NAME || '|' ||
       s.COLUMN_NAME || '|' ||
       s.DATA_TYPE || '|' ||
	   s.DATA_LENGTH || '|' ||
	   s.DATA_PRECISION || '|' ||
	   t.NUM_ROWS
from DBA_TABLES t,DBA_TAB_COLUMNS s
where t.table_name = s.table_name
and   t.OWNER  = '&schema';
&schema: VCPP
A|A|NUMBER|22||7
A|B|VARCHAR2|50||7
A|USR_ICS|VARCHAR2|30||7
A|DAT_ICS|DATE|7||7
A|TESTAO|NUMBER|22|3|7
A|A|NUMBER|22||7
A|B|VARCHAR2|6||7
A1000702|COD_CIA|NUMBER|22|2|211
A1000702|COD_AGENCIA|NUMBER|22|4|211
A1000702|COD_OFI_COMER|NUMBER|22|3|211
A1000702|COD_DIV_DREG|NUMBER|22|2|211
A1000702|COD_REG|NUMBER|22|3|211
A1000702|ABREV_AGENCIA|VARCHAR2|3||211
A1000702|NOM_AGENCIA|VARCHAR2|50||211
A1000702|RSOC_AGENCIA|VARCHAR2|50||211
A1000702|DOMI_AGENCIA|VARCHAR2|50||211
A1000702|LOC_AGENCIA|VARCHAR2|50||211
A1000702|CPOS_AGENCIA|VARCHAR2|10||211
A1000702|TEL_AGENCIA|VARCHAR2|14||211
A1000702|FAX_AGENCIA|VARCHAR2|14||211
A1000702|RESP_AGENCIA|VARCHAR2|30||211
A1000702|OBS_AGENCIA|VARCHAR2|30||211
A1000702|MARINH_AGENCIA|VARCHAR2|1||211
A1000702|FECINH_AGENCIA|DATE|7||211
A1000702|FECREH_AGENCIA|DATE|7||211
A1000702|COD_USR|VARCHAR2|8||211
A1000702|TELEX1_AGENCIA|VARCHAR2|14||211
A1000702|CGC_AGENCIA|VARCHAR2|20||211
A1000702|INSC_EST_AGENCIA|VARCHAR2|20||211
A1000702|INSC_MUN_AGENCIA|VARCHAR2|20||211
A1000702|TELEX2_AGENCIA|VARCHAR2|14||211
A1000702|TEL2_AGENCIA|VARCHAR2|14||211
A1000702|TEL3_AGENCIA|VARCHAR2|14||211
A1000702|TEL4_AGENCIA|VARCHAR2|14||211
A1000702|FAX2_AGENCIA|VARCHAR2|14||211
A1000702|BAIRRO_AGENCIA|VARCHAR2|30||211
A1000702|COD_UF|VARCHAR2|2||211
A1000702|MCA_ABRACOM|VARCHAR2|1||211
A1000702|AGENCIA_MAE|NUMBER|22|4|211
A1000702|COD_REGIAO_SUSEP|NUMBER|22|3|211
A1000702|DATA_ABERTURA|DATE|7||211
A1000702|FECHA_EQUIPO|DATE|7||211
A1000702|MCA_TRANSMIT|VARCHAR2|1||211
A1000702|NODO_ID|NUMBER|22|4|211
A1001300VID|FEC_EXPEDICION_VCR|DATE|7||53640
A1001300VID|TIP_ORG_EXPEDICION|VARCHAR2|3||53640
A1001300VID|COD_ACT_ECON_VCR|VARCHAR2|20||53640
A1001300VID|COD_PAIS_RESID_VCR|VARCHAR2|3||53640
A1001300VID|COD_CIA|NUMBER|22|2|53640
A1001300VID|COD_BENEF|NUMBER|22|18|53640
A1001300VID|COD_DOCUM|VARCHAR2|2||53640
A1001300VID|COD_ACT_BENEF|NUMBER|22|2|53640
A1001300VID|COD_CORR|NUMBER|22|5|53640
A1001300VID|NOM_BENEF|VARCHAR2|30||53640
A1001300VID|APE_BENEF|VARCHAR2|30||53640
A1001300VID|DOM_BENEF|VARCHAR2|50||53640
A1001300VID|LOC_BENEF|VARCHAR2|30||53640
A1001300VID|CPOS_BENEF|VARCHAR2|10||53640
A1001300VID|NUMERO|VARCHAR2|25||53640
A1001300VID|BAIRRO|VARCHAR2|30||53640
A1001300VID|COD_PROV|NUMBER|22|2|53640
A1001300VID|TEL_BENEF|VARCHAR2|14||53640
A1001300VID|DOM_COM_BENEF|VARCHAR2|50||53640
A1001300VID|LOC_COM_BENEF|VARCHAR2|30||53640
A1001300VID|CPOS_COM_BENEF|VARCHAR2|10||53640
A1001300VID|NUMERO_COM_BENEF|VARCHAR2|25||53640
A1001300VID|COD_PROV_COM|NUMBER|22|2|53640
A1001300VID|TEL_COM_BENEF|VARCHAR2|14||53640
A1001300VID|TIPO_BENEF|NUMBER|22|2|53640
A1001300VID|TITULAR_RESPON|VARCHAR2|30||53640
A1001300VID|OBSERVACIONES|VARCHAR2|60||53640
A1001300VID|COD_AGRUP|NUMBER|22|18|53640
A1001300VID|COD_COBRO|VARCHAR2|2||53640
A1001300VID|COD_PAGO|NUMBER|22|2|53640
A1001300VID|MCA_PROD_DIR|VARCHAR2|1||53640
A1001300VID|REMPLAZA_COD|NUMBER|22|18|53640
A1001300VID|REMPLAZADO_POR|NUMBER|22|18|53640
A1001300VID|FEC_ALTA_BENEF|DATE|7||53640
A1001300VID|FECINH_BENEF|DATE|7||53640
A1001300VID|FECREH_BENEF|DATE|7||53640
A1001300VID|MCA_INH_BENEF|VARCHAR2|1||53640
A1001300VID|CHEQ_NOMBRE_DE|VARCHAR2|30||53640
A1001300VID|COD_USR|VARCHAR2|8||53640
A1001300VID|FECHA_EQUIPO|DATE|7||53640
A1001300VID|COD_PROF|NUMBER|22|3|53640
A1001300VID|MCA_INHAB_CT|VARCHAR2|1||53640
A1001300VID|MCA_PAGO|VARCHAR2|1||53640
A1001300VID|NODO_ID|NUMBER|22|4|53640
A1001300VID|MCA_TRANSMIT|VARCHAR2|1||53640
A1001300VID|NRO_CUIT|VARCHAR2|14||53640
A1001300VID|COD_IVA|NUMBER|22|1|53640
A1001300VID|COD_USR_REEMP|VARCHAR2|8||53640
A1001300VID|MCA_PROC_REEMP|VARCHAR2|1||53640
A1001300VID|COD_DOCUM_REEMP|VARCHAR2|2||53640
A1001300VID|DATA_NASC|DATE|7||53640
A1001300VID|SEXO|VARCHAR2|1||53640
A1001300VID|EST_CIVIL|VARCHAR2|1||53640
A1001300VID|AGENCIA_ISS|NUMBER|22|4|53640
A1001300VID|COD_BCO_TB|NUMBER|22|4|53640
A1001300VID|COD_AG_BCO_TB|NUMBER|22|4|53640
A1001300VID|CTA_CORR_TB|VARCHAR2|15||53640
A1001300VID|TIPO_DEBITO_DC|VARCHAR2|2||53640
A1001300VID|COD_AG_BCO_DC|VARCHAR2|4||53640
A1001300VID|DIG_AG_BCO_DC|VARCHAR2|1||53640
A1001300VID|CTA_CORR_DC|VARCHAR2|10||53640
A1001300VID|DIG_CORR_DC|CHAR|1||53640
A1001300VID|DIG_CORR_TB|VARCHAR2|1||53640
A1001300VID|MCA_RECONSOLIDADO|VARCHAR2|1||53640
A1001300VID|NRO_DEPENDENTES|NUMBER|22|2|53640
A1001300VID|E_MAIL|VARCHAR2|50||53640
A1001300VID|COD_CATEG_TRIB|NUMBER|22|2|53640
A1001300VID|NRO_CCM|NUMBER|22|15|53640
A1001300VID|NRO_CCI|NUMBER|22|11|53640
A1001300VID|CELULAR|VARCHAR2|14||53640
A1001300VID|BAIRRO_COMER|VARCHAR2|30||53640
A1001300VID|COD_CENTRO_TRAMI|NUMBER|22|4|53640
A1001300VID|MCA_CONCESS|VARCHAR2|1||53640
A1001300VID|TIP_OFICINA|VARCHAR2|1||53640
A1001300VID|COD_MARCA|NUMBER|22|3|53640
A1001300VID|COD_RG|VARCHAR2|15||53640
A1001300VID|NRO_PIS|NUMBER|22|11|53640
A1001300VID|TIP_DOCUM_BENEF|VARCHAR2|3||53640
AA|A|NUMBER|22||6
AA|B|NUMBER|22||6
AA|C|VARCHAR2|10||6
AB|A|NUMBER|22||2
AB|B|VARCHAR2|30||2
AB|USR_ICS|VARCHAR2|30||2
AB|DAT_ICS|DATE|7||2
ACD_OPR|COD|VARCHAR2|4||0
ACD_OPR|EPJ_COD|VARCHAR2|4||0
ACD_OPR|EPJ_CJU_CLI_COD|NUMBER|22|10|0
ACD_OPR|DES|VARCHAR2|45||0
ACD_OPR|DAT_INI_VGC|DATE|7||0
ACD_OPR|DAT_FIM_VGC|DATE|7||0
ACD_OPR|USR_ICS|VARCHAR2|30||0
ACD_OPR|DAT_ICS|DATE|7||0
ACD_OPR|USR_MNT|VARCHAR2|30||0
ACD_OPR|DAT_MMT|DATE|7||0
ADATA|A|DATE|7||13
ADC_BNF|COD|NUMBER|22|5|0
ADC_BNF|PCN_COD|NUMBER|22|10|0
ADC_BNF|MES|NUMBER|22|2|0
ADC_BNF|ANO|NUMBER|22|4|0
ADC_BNF|TIP_ADC|VARCHAR2|2||0
ADC_BNF|VAL_TRB|NUMBER|22|17|0
ADC_BNF|VAL_ISE|NUMBER|22|17|0
ADC_BNF|QMO_TRB|NUMBER|22|17|0
ADC_BNF|QMO_ISE|NUMBER|22|17|0
ADC_BNF|DAT_CVS_MOE|DATE|7||0
ADC_BNF|USR_ICS|VARCHAR2|30||0
ADC_BNF|DAT_ICS|DATE|7||0
ADC_BNF|USR_MNT|VARCHAR2|30||0
ADC_BNF|DAT_MNT|DATE|7||0
ADE|CTP_COD|VARCHAR2|15||97099892
ADE|COD|VARCHAR2|5||97099892
ADE|NUM_PRA|NUMBER|22|10|97099892
ADE|DAT_ACT_PRA|DATE|7||97099892
ADE|DAT_ADE|DATE|7||97099892
ADE|DAT_ETD_PRA|DATE|7||97099892
ADE|DAT_INI_VGC|DATE|7||97099892
ADE|AGC_CTP_COD|VARCHAR2|15||97099892
ADE|AGC_COD|VARCHAR2|5||97099892
ADE|RMO_COD|VARCHAR2|4||97099892
ADE|VAL_CTC_TTL_IFD|NUMBER|22|17|97099892
ADE|VAL_MTT_APS_TTL_IFD|NUMBER|22|17|97099892
ADE|VAL_BNF_TTL_IFD|NUMBER|22|17|97099892
ADE|STA_ADE|VARCHAR2|2||97099892
ADE|DAT_STA|DATE|7||97099892
ADE|USR_ICS|VARCHAR2|30||97099892
ADE|DAT_ICS|DATE|7||97099892
ADE|USR_MNT|VARCHAR2|30||97099892
ADE|DAT_MNT|DATE|7||97099892
ADE|VAL_CPT_RSC_TTL_IFD|NUMBER|22|19|97099892
ADE|TIP_PTT|VARCHAR2|1||97099892
ADE|IDD_SDA_IFD|NUMBER|22|2|97099892
ADE|NUM_PTC_TSR|NUMBER|22|10|97099892
ADE|DAT_ULT_APU|DATE|7||97099892
ADE|MES_ULT_APU|NUMBER|22|2|97099892
ADE|ANO_ULT_APU|NUMBER|22|4|97099892
ADE|STA_DST_ECD|VARCHAR2|4||97099892
ADE|STA_APU_ECD|VARCHAR2|4||97099892
ADE|IND_CLC|NUMBER|22|1|97099892
ADE|VAL_PRM_VGR|NUMBER|22|17|97099892
ADE|VAL_PRM_APC|NUMBER|22|17|97099892
ADE|VAL_PRM_DEC|NUMBER|22|17|97099892
ADE|TIP_RJS_ATM|VARCHAR2|1||97099892
ADE|DAT_INI_CBE|DATE|7||97099892
ADE|CAV_COD|VARCHAR2|2||97099892
ADE|DAT_ETD_PRV|DATE|7||97099892
ADE|TIP_RGM_TRB|VARCHAR2|1||97099892
ADE|DAT_RGM_TRB|DATE|7||97099892
ADE|IND_HST|VARCHAR2|1||97099892
ADE|COD_ORI|VARCHAR2|20||97099892
ADE2|CTP_COD|VARCHAR2|15||0
ADE2|COD|VARCHAR2|5||0
ADE2|NUM_PRA|NUMBER|22|10|0
ADE2|DAT_ACT_PRA|DATE|7||0
ADE2|DAT_ADE|DATE|7||0
ADE2|DAT_ETD_PRA|DATE|7||0
ADE2|DAT_INI_VGC|DATE|7||0
ADE2|AGC_CTP_COD|VARCHAR2|15||0
ADE2|AGC_COD|VARCHAR2|5||0
ADE2|RMO_COD|VARCHAR2|4||0
ADE2|VAL_CTC_TTL_IFD|NUMBER|22|17|0
ADE2|VAL_MTT_APS_TTL_IFD|NUMBER|22|17|0
ADE2|VAL_BNF_TTL_IFD|NUMBER|22|17|0
ADE2|STA_ADE|VARCHAR2|2||0
ADE2|DAT_STA|DATE|7||0
ADE2|USR_ICS|VARCHAR2|30||0
ADE2|DAT_ICS|DATE|7||0
ADE2|USR_MNT|VARCHAR2|30||0
ADE2|DAT_MNT|DATE|7||0
ADE2|VAL_CPT_RSC_TTL_IFD|NUMBER|22|19|0
ADE2|TIP_PTT|VARCHAR2|1||0
ADE2|IDD_SDA_IFD|NUMBER|22|2|0
ADE2|NUM_PTC_TSR|NUMBER|22|10|0
ADE2|DAT_ULT_APU|DATE|7||0
ADE2|MES_ULT_APU|NUMBER|22|2|0
ADE2|ANO_ULT_APU|NUMBER|22|4|0
ADE2|STA_DST_ECD|VARCHAR2|4||0
ADE2|STA_APU_ECD|VARCHAR2|4||0
ADE2|IND_CLC|NUMBER|22|1|0
ADE2|VAL_PRM_VGR|NUMBER|22|17|0
ADE2|VAL_PRM_APC|NUMBER|22|17|0
ADE2|VAL_PRM_DEC|NUMBER|22|17|0
ADE2|TIP_RJS_ATM|VARCHAR2|1||0
ADE2|DAT_INI_CBE|DATE|7||0
ADE2|CAV_COD|VARCHAR2|2||0
ADE_ETU|COD|NUMBER|22|5|0
ADE_ETU|VET_ETU_PRD_COD|VARCHAR2|6||0
ADE_ETU|VET_ETU_COD|VARCHAR2|6||0
ADE_ETU|VET_COD|VARCHAR2|3||0
ADE_ETU|ADE_COD|VARCHAR2|5||0
ADE_ETU|ADE_CTP_COD|VARCHAR2|15||0
ADE_ETU|TIP_ADE_ETU|VARCHAR2|2||0
ADE_ETU|USR_ICS|VARCHAR2|30||0
ADE_ETU|DAT_ICS|DATE|7||0
ADE_ETU|USR_MNT|VARCHAR2|30||0
ADE_ETU|DAT_MNT|VARCHAR2|240||0
ADE_FIM_VGC|CTP_COD|VARCHAR2|15||7589461
ADE_FIM_VGC|DAT_FIM_VGC|VARCHAR2|8||7589461
ADE_PND|ADE_CTP_COD|VARCHAR2|15||1198870
ADE_PND|ADE_COD|VARCHAR2|5||1198870
ADE_PND|NUM_PND|NUMBER|22|3|1198870
ADE_PND|DAT_INI_PND|DATE|7||1198870
ADE_PND|DAT_FIM_PND|DATE|7||1198870
ADE_PND|OBS_PND|VARCHAR2|100||1198870
ADE_PND|USR_ICS|VARCHAR2|30||1198870
ADE_PND|DAT_ICS|DATE|7||1198870
ADE_PND|USR_MNT|VARCHAR2|30||1198870
ADE_PND|DAT_MNT|DATE|7||1198870
ADE_PND|STA_PND|VARCHAR2|2||1198870
ADE_PND|JTF|VARCHAR2|500||1198870
ADE_PND|IND_RJT_ATM|VARCHAR2|1||1198870
ADE_PND|PND_COD|NUMBER|22|3|1198870
ADE_PND|TIP_VLC|VARCHAR2|1||1198870
ADI_CTR|CTR_CJU_CLI_COD|NUMBER|22|10|1
ADI_CTR|CTR_PRD_COD|VARCHAR2|6||1
ADI_CTR|NUM|VARCHAR2|6||1
ADI_CTR|VPR_PRD_COD|VARCHAR2|6||1
ADI_CTR|VPR_COD|VARCHAR2|3||1
ADI_CTR|TIP_ADI|VARCHAR2|1||1
ADI_CTR|OBS|VARCHAR2|300||1
ADI_CTR|USR_ICS|VARCHAR2|30||1
ADI_CTR|DAT_ICS|DATE|7||1
ADI_CTR|USR_MNT|VARCHAR2|30||1
ADI_CTR|DAT_MNT|DATE|7||1
ADM|CJU_CLI_COD|NUMBER|22|10|1
ADM|NUM_SUS|NUMBER|22|3|1
ADM|VRF_NUM_SUS|NUMBER|22|1|1
ADM|TIP_ADM|VARCHAR2|1||1
ADM|USR_ICS|VARCHAR2|30||1
ADM|DAT_ICS|DATE|7||1
ADM|USR_MNT|VARCHAR2|30||1
ADM|DAT_MNT|DATE|7||1
ADM|COD_EXN_EMP|NUMBER|22|10|1
ADM_IPT|ADM_CJU_CLI_COD|NUMBER|22|10|2
ADM_IPT|USR_ICS|VARCHAR2|240||2
ADM_IPT|DAT_ICS|DATE|7||2
ADM_IPT|USR_MNT|VARCHAR2|30||2
ADM_IPT|DAT_MNT|DATE|7||2
ADM_MCD|ADM_CJU_CLI_COD|NUMBER|22|10|0
ADM_MCD|USR_ICS|VARCHAR2|30||0
ADM_MCD|DAT_ICS|DATE|7||0
ADM_MCD|USR_MNT|VARCHAR2|30||0
ADM_MCD|DAT_MNT|DATE|7||0
ADS|CFI_CLI_COD|NUMBER|22|10|69664
ADS|CJU_CLI_COD|NUMBER|22|10|69664
ADS|NUM_MAT|VARCHAR2|10||69664
ADS|DAT_ADS_EMP|DATE|7||69664
ADS|USR_ICS|VARCHAR2|30||69664
ADS|DAT_ICS|DATE|7||69664
ADS|USR_MNT|VARCHAR2|30||69664
ADS|DAT_MNT|DATE|7||69664
ADV|CLO_COD|NUMBER|22|10|0
ADV|CUF_SGL|VARCHAR2|2||0
ADV|COD_OAB|VARCHAR2|6||0
ADV|USR_ICS|VARCHAR2|30||0
ADV|DAT_ICS|DATE|7||0
ADV|USR_MNT|VARCHAR2|30||0
ADV|DAT_MNT|DATE|7||0
AD_FUNTREE|EL_ID|NUMBER|22||2
AD_FUNTREE|PARENT|NUMBER|22||2
AD_FUNTREE|ELEMENTARY|VARCHAR2|1||2
AD_FUNTREE|COMMON|VARCHAR2|1||2
AD_MENU|MOD_ID|NUMBER|22||0
AD_MENU|MODTITLE|VARCHAR2|240||0
AD_MENU|MODTYPE|VARCHAR2|20||0
AD_MENU|MOD_SHORT_NAME|VARCHAR2|20||0
AD_MENU|MOD_NAME|VARCHAR2|40||0
AD_MENU|MOD_LANGUAGE_ID|NUMBER|22||0
AD_MENU|BUN_NAME|VARCHAR2|100||0
AD_MENU|BUN_ID|NUMBER|22||0
AD_MENU|PARENT_NAME|VARCHAR2|100||0
AD_MENU|PARENT_ID|NUMBER|22||0
AD_MENU|PARENT_LEVEL|NUMBER|22||0
AD_MENU|SEQ_NO|NUMBER|22||0
AD_MOD|MOD_ID|NUMBER|22||199
AD_MOD|FUN_ID|NUMBER|22||199
AD_MOD|ELEM_FLAG|VARCHAR2|10||199
AD_MOD|RESPONSE|VARCHAR2|20||199
AD_MOD|COMMON_LIST|VARCHAR2|240||199
AD_MOD|INPUT_PARAMS|VARCHAR2|240||199
AD_MOD|OUTPUT_PARAMS|VARCHAR2|240||199
AD_MOD|BUNS|VARCHAR2|240||199
AD_MOD|ENT_USAGE_LIST|VARCHAR2|240||199
AD_MOD|ATT_USAGE_LIST|VARCHAR2|240||199
AD_MOD|ENTS_AS_TABLES|VARCHAR2|240||199
AD_MOD|ENTITIES|VARCHAR2|240||199
AD_MOD|ATTRIBUTES|VARCHAR2|240||199
AD_MOD|CHILDREN|NUMBER|22||199
AD_MOD|DESCENDANTS|NUMBER|22||199
AD_MOD|ELEM_DESCENDANTS|NUMBER|22||199
AD_MOD|COMM_DESCENDANTS|NUMBER|22||199
AD_MOD|PARENTS|NUMBER|22||199
AD_MOD|ANCESTORS|NUMBER|22||199
AD_MOD|ELEM_ANCESTORS|NUMBER|22||199
AD_MOD|COMM_ANCESTORS|NUMBER|22||199
AD_MOD|MOD_TMP|NUMBER|22||199
AD_MOD|OLD_MOD_ID|NUMBER|22||199
AD_MOD|NEW_MOD_ID|NUMBER|22||199
AD_MOD|MOD_SHORT_NAME|VARCHAR2|20||199
AD_MOD|MOD_NAME|VARCHAR2|40||199
AD_MOD|MOD_PURPOSE|VARCHAR2|70||199
AD_MOD|MOD_TYPE|VARCHAR2|10||199
AD_MOD|MOD_LANGUAGE_ID|NUMBER|22||199
AD_MODFUN|MOD_ID|NUMBER|22||0
AD_MODFUN|FUN_ID|NUMBER|22||0
AD_MODNOTES|MOD_ID|NUMBER|22||0
AD_MODNOTES|SEQ|NUMBER|22||0
AD_MODNOTES|NOTE_DESC|VARCHAR2|1||0
AD_MODNOTES|TEXT|VARCHAR2|240||0
AD_MODPARAMS|MOD_ID|NUMBER|22||0
AD_MODPARAMS|PARAM_ID|NUMBER|22||0
AD_MODPARAMS|INPUT_OUTPUT|VARCHAR2|10||0
AGC_ADM_IPT|COD|VARCHAR2|4||938
AGC_ADM_IPT|SAI_COD|VARCHAR2|4||938
AGC_ADM_IPT|AIE_AAI_COD|VARCHAR2|4||938
AGC_ADM_IPT|NOM|VARCHAR2|30||938
AGC_ADM_IPT|TIP_AGC|VARCHAR2|1||938
AGC_ADM_IPT|DOP_COD|NUMBER|22|3|938
AGC_ADM_IPT|USR_ICS|VARCHAR2|30||938
AGC_ADM_IPT|DAT_ICS|DATE|7||938
AGC_ADM_IPT|USR_MNT|VARCHAR2|30||938
AGC_ADM_IPT|DAT_MNT|DATE|7||938
AGC_ADM_IPT|CEP_COD|VARCHAR2|9||938
AGC_ADM_IPT|ULT_NRO_APL|VARCHAR2|7||938
AGC_ADM_IPT_EMS|AAI_COD|VARCHAR2|4||22
AGC_ADM_IPT_EMS|EPJ_COD|VARCHAR2|4||22
AGC_ADM_IPT_EMS|EPJ_CJU_CLI_COD|NUMBER|22|10|22
AGC_ADM_IPT_EMS|USR_ICS|VARCHAR2|30||22
AGC_ADM_IPT_EMS|DAT_ICS|DATE|7||22
AGC_ADM_IPT_EMS|USR_MNT|VARCHAR2|30||22
AGC_ADM_IPT_EMS|DAT_MNT|DATE|7||22
AGC_PST|CEP_COD|VARCHAR2|9||0
AGC_PST|BRR_LOD_CEP_COD|VARCHAR2|9||0
AGC_PST|BRR_LOD_COD|VARCHAR2|6||0
AGC_PST|BRR_COD|VARCHAR2|7||0
AGC_PST|COD|VARCHAR2|6||0
AGC_PST|NOM|VARCHAR2|50||0
AGC_PST|EDR|VARCHAR2|60||0
AGC_PST|NUM_CXA_PST_INI1|VARCHAR2|7||0
AGC_PST|NUM_CXA_PST_FIM1|VARCHAR2|7||0
AGC_PST|NUM_CXA_PST_INI2|VARCHAR2|7||0
AGC_PST|NUM_CXA_PST_FIM2|VARCHAR2|7||0
AGC_PST|USR_ICS|VARCHAR2|30||0
AGC_PST|DAT_ICS|DATE|7||0
AGC_PST|USR_MNT|VARCHAR2|30||0
AGC_PST|DAT_MNT|DATE|7||0
AGD_ARQ_MCS|COD|NUMBER|22|10|7260
AGD_ARQ_MCS|COD_COR|NUMBER|22|15|7260
AGD_ARQ_MCS|CPF_AGV|NUMBER|22|11|7260
AGD_ARQ_MCS|CNPJ_AGV|NUMBER|22|15|7260
AGD_ARQ_MCS|DAT_INI|DATE|7||7260
AGD_ARQ_MCS|DAT_FIM|DATE|7||7260
AGD_ARQ_MCS|TIP|VARCHAR2|11||7260
AGD_ARQ_MCS|NOM_ARQ|VARCHAR2|40||7260
AGD_ARQ_MCS|QTD_REG|NUMBER|22|10|7260
AGD_ARQ_MCS|DAT_SOL|DATE|7||7260
AGD_ARQ_MCS|DAT_DIS|DATE|7||7260
AGD_ARQ_MCS|STA|VARCHAR2|1||7260
AGD_ARQ_MCS|USR_ICS|VARCHAR2|30||7260
AGD_ARQ_MCS|DAT_ICS|DATE|7||7260
AGD_ARQ_MCS|USR_MNT|VARCHAR2|30||7260
AGD_ARQ_MCS|DAT_MNT|DATE|7||7260
AGD_CSU_MED|COD|NUMBER|22||2
AGD_CSU_MED|NOM_CRT_EMP|VARCHAR2|45||2
AGD_CSU_MED|NOM_CRT_PSS_FSC|VARCHAR2|45||2
AGD_CSU_MED|NOM_CLI|VARCHAR2|45||2
AGD_CSU_MED|NUM_PRA|VARCHAR2|15||2
AGD_CSU_MED|PRD_NOM|VARCHAR2|45||2
AGD_CSU_MED|DAT_NAS|DATE|7||2
AGD_CSU_MED|VAL_CPT_RSC|NUMBER|22|17|2
AGD_CSU_MED|DAT_AGD|DATE|7||2
AGD_CSU_MED|DAT_ICS|DATE|7||2
AGD_CSU_MED|OBS|VARCHAR2|240||2
AGD_CSU_MED|USR_ICS|VARCHAR2|35||2
AGD_CSU_MED|DAT_MNT|DATE|7||2
AGD_CSU_MED|USR_MNT|VARCHAR2|35||2
AGENCIAS|CODEMP_AGEN|VARCHAR2|2||104
AGENCIAS|CODAGENCIA_AGEN|VARCHAR2|4||104
AGENCIAS|DRTPART_AGEN|VARCHAR2|5||104
AGENCIAS|CRGPART_AGEN|VARCHAR2|3||104
AGENCIAS|DTALIM_AGEN|VARCHAR2|8||104
AGENCIAS|DTAINC_AGEN|VARCHAR2|8||104
AGU_ANL_ETU|COD|VARCHAR2|4||4
AGU_ANL_ETU|DES|VARCHAR2|40||4
AGU_ANL_ETU|USR_ICS|VARCHAR2|30||4
AGU_ANL_ETU|DAT_ICS|DATE|7||4
AGU_ANL_ETU|USR_MNT|VARCHAR2|30||4
AGU_ANL_ETU|DAT_MNT|DATE|7||4
AGU_BNF|COD|VARCHAR2|3||5
AGU_BNF|DES|VARCHAR2|40||5
AGU_BNF|IND_CAR|VARCHAR2|1||5
AGU_BNF|CAR_MXM_RSC|NUMBER|22|4|5
AGU_BNF|CAR_MXM_RSG|NUMBER|22|4|5
AGU_BNF|USR_ICS|VARCHAR2|30||5
AGU_BNF|DAT_ICS|DATE|7||5
AGU_BNF|USR_MNT|VARCHAR2|30||5
AGU_BNF|DAT_MNT|DATE|7||5
AGU_CTB|COD|NUMBER|22|2|40
AGU_CTB|DES|VARCHAR2|240||40
AGU_CTB|USR_ICS|VARCHAR2|30||40
AGU_CTB|DAT_ICS|DATE|7||40
AGU_CTB|USR_MNT|VARCHAR2|30||40
AGU_CTB|DAT_MNT|DATE|7||40
AGU_CTB_SUN|COD|NUMBER|22|2|1
AGU_CTB_SUN|DES|VARCHAR2|240||1
AGU_CTB_SUN|USR_ICS|VARCHAR2|30||1
AGU_CTB_SUN|DAT_ICS|DATE|7||1
AGU_CTB_SUN|USR_MNT|VARCHAR2|30||1
AGU_CTB_SUN|DAT_MNT|DATE|7||1
AGU_CTC|CTP_COD|VARCHAR2|15||96966803
AGU_CTC|COD|VARCHAR2|5||96966803
AGU_CTC|DES|VARCHAR2|80||96966803
AGU_CTC|USR_ICS|VARCHAR2|30||96966803
AGU_CTC|DAT_ICS|DATE|7||96966803
AGU_CTC|USR_MNT|VARCHAR2|30||96966803
AGU_CTC|DAT_MNT|DATE|7||96966803
AGU_CTP_COB|COD|VARCHAR2|5||80054
AGU_CTP_COB|PCT_CTP_COD|VARCHAR2|15||80054
AGU_CTP_COB|PCT_CLO_COD|NUMBER|22|10|80054
AGU_CTP_COB|PCT_DAT_INI_VGC|DATE|7||80054
AGU_CTP_COB|USR_ICS|VARCHAR2|30||80054
AGU_CTP_COB|DAT_ICS|DATE|7||80054
AGU_CTP_COB|USR_MNT|VARCHAR2|30||80054
AGU_CTP_COB|DAT_MNT|DATE|7||80054
AGU_CTP_COB|DAT_INI_VGC|DATE|7||80054
AGU_CTP_COB|DAT_FIM_VGC|DATE|7||80054
AGU_CTP_COB_DTL|ACC_COD|VARCHAR2|5||12753
AGU_CTP_COB_DTL|CTP_COD|VARCHAR2|15||12753
AGU_CTP_COB_DTL|USR_ICS|VARCHAR2|30||12753
AGU_CTP_COB_DTL|DAT_ICS|DATE|7||12753
AGU_CTP_COB_DTL|USR_MNT|VARCHAR2|30||12753
AGU_CTP_COB_DTL|DAT_MNT|DATE|7||12753
AGU_PRD|COD|VARCHAR2|6||9
AGU_PRD|DES|VARCHAR2|40||9
AGU_PRD|USR_ICS|VARCHAR2|30||9
AGU_PRD|DAT_ICS|DATE|7||9
AGU_PRD|USR_MNT|VARCHAR2|30||9
AGU_PRD|DAT_MNT|DATE|7||9
AGU_PRD_COB|COD|VARCHAR2|5||193
AGU_PRD_COB|DES|VARCHAR2|40||193
AGU_PRD_COB|DAT_INI_VGC|DATE|7||193
AGU_PRD_COB|DAT_FIM_VGC|DATE|7||193
AGU_PRD_COB|USR_ICS|VARCHAR2|30||193
AGU_PRD_COB|DAT_ICS|DATE|7||193
AGU_PRD_COB|USR_MNT|VARCHAR2|30||193
AGU_PRD_COB|DAT_MNT|DATE|7||193
AGU_PRD_COB_DTL|APC_COD|VARCHAR2|5||2637
AGU_PRD_COB_DTL|PRD_COD|VARCHAR2|6||2637
AGU_PRD_COB_DTL|IND_PRD_COB|VARCHAR2|1||2637
AGU_PRD_COB_DTL|USR_ICS|VARCHAR2|30||2637
