select t.TABLE_NAME || '|' ||
       s.COLUMN_NAME || '|' ||
       s.DATA_TYPE || '|' ||
	   s.DATA_LENGTH || '|' ||
	   s.DATA_PRECISION || '|' ||
	   t.NUM_ROWS
from DBA_TABLES t,DBA_TAB_COLUMNS s
where t.table_name = s.table_name
and   t.OWNER  = '&schema';
&schema: MARES2
SAP_CTAS_REC_BAN|MSG_DESCR|VARCHAR2|250||0
SAP_CTAS_REC_BAN|NUM_SEQ_REG|NUMBER|22|9|0
SAP_CTAS_REC_BAN|NUM_LOTE|NUMBER|22|9|0
SAP_CTAS_REC_BAN|COD_USR_ALTER|VARCHAR2|12||0
SAP_CTAS_REC_BAN|COD_FORMA_COB|VARCHAR2|1||0
SAP_CTAS_REC_BAN|NUM_SPTO|NUMBER|22|10|0
SAP_CTAS_REC_BAN|NUM_POLIZA|NUMBER|22|20|0
SAP_CTAS_REC_BAN|COD_RAMO|NUMBER|22|4|0
SAP_CTAS_REC_BAN|COD_DIG_CCONTA|VARCHAR2|2||0
SAP_CTAS_REC_BAN|COD_CCONTA|VARCHAR2|18||0
SAP_CTAS_REC_BAN|COD_AGENCIA_CCONTA|VARCHAR2|15||0
SAP_CTAS_REC_BAIXA_ANU|NUM_DOCTO_COMP|VARCHAR2|12||113
SAP_CTAS_REC_BAIXA_ANU|FEC_SITUACAO_VCR|DATE|7||113
SAP_CTAS_REC_BAIXA_ANU|COD_USR|VARCHAR2|12||113
SAP_CTAS_REC_BAIXA_ANU|MCA_SITUACAO_VCR|NUMBER|22|1|113
SAP_CTAS_REC_BAIXA_ANU|MSG_DESCR|VARCHAR2|250||113
SAP_CTAS_REC_BAIXA_ANU|NUM_SEQ_REG|NUMBER|22|9|113
SAP_CTAS_REC_BAIXA_ANU|NUM_LOTE|NUMBER|22|9|113
SAP_CTAS_REC_BAIXA_ANU|COD_TIPO_OPER|VARCHAR2|2||113
SAP_CTAS_REC_BAIXA_ANU|FEC_LANCTO|DATE|7||113
SAP_CTAS_REC_BAIXA_ANU|FEC_ANULACAO|DATE|7||113
SAP_CTAS_REC_BAIXA_ANU|COD_MOTIVO_INCONS|VARCHAR2|2||113
SAP_CTAS_REC_BAIXA_ANU|NUM_NOSSO_NUMERO|VARCHAR2|20||113
SAP_CTAS_REC_BAIXA_ANU|NUM_SPTO|NUMBER|22|10|113
SAP_CTAS_REC_BAIXA_ANU|COD_PRODUTO|NUMBER|22|6|113
SAP_CTAS_REC_BAIXA_ANU|COD_RAMO|NUMBER|22|4|113
SAP_CTAS_REC_BAIXA_ANU|NUM_POLIZA|NUMBER|22|20|113
SAP_CTAS_REC_BAIXA_ANU|NUM_POLIZA_PROV|NUMBER|22|20|113
SAP_CTAS_REC_BAIXA_ANU|NUM_PROPOSTA|VARCHAR2|20||113
SAP_CTAS_REC_BAIXA_ANU|COD_CIA|NUMBER|22|4|113
SAP_CTAS_REC_BAIXA_ANU|COD_ORIGEM|NUMBER|22|6|113
SAP_CTAS_REC_BAIXA_ANU|NUM_PARCELA|NUMBER|22|6|113
SAP_CTAS_REC_BAIXA_ANU|NUM_IDENT_PARC|VARCHAR2|42||113
SAP_CTAS_REC_ATU|MCA_SITUACAO_VCR|NUMBER|22|1|0
SAP_CTAS_REC_ATU|MSG_DESCR|VARCHAR2|250||0
SAP_CTAS_REC_ATU|NUM_LOTE_ITEM_SAP|VARCHAR2|18||0
SAP_CTAS_REC_ATU|NUM_RECIBO|VARCHAR2|16||0
SAP_CTAS_REC_ATU|NUM_LIQ|NUMBER|22|15|0
SAP_CTAS_REC_ATU|NUM_SINI|NUMBER|22|15|0
SAP_CTAS_REC_ATU|FEC_SITUACAO_VCR|DATE|7||0
SAP_CTAS_REC_ATU|COD_USR|VARCHAR2|12||0
SAP_CTAS_REC_ATU|NUM_LOTE_SAP|NUMBER|22|13|0
SAP_CTAS_REC_ATU|NUM_ITEM_SAP|NUMBER|22|10|0
SAP_CTAS_REC_ATU|COD_MOTIVO_ATU|VARCHAR2|2||0
SAP_CTAS_REC_ATU|NUM_NOSSO_NUMERO|VARCHAR2|20||0
SAP_CTAS_REC_ATU|FEC_LANCTO|DATE|7||0
SAP_CTAS_REC_ATU|FEC_DOCTO|DATE|7||0
SAP_CTAS_REC_ATU|NUM_PARCELA|NUMBER|22|6|0
SAP_CTAS_REC_ATU|NUM_IDENT_PARC|VARCHAR2|42||0
SAP_CTAS_REC_ATU|COD_TIPO_OPER|VARCHAR2|2||0
SAP_CTAS_REC_ATU|IMP_PARCELA|NUMBER|22|13|0
SAP_CTAS_REC_ATU|NUM_SPTO|NUMBER|22|10|0
SAP_CTAS_REC_ATU|NUM_POLIZA|NUMBER|22|20|0
SAP_CTAS_REC_ATU|COD_PRODUTO|NUMBER|22|6|0
SAP_CTAS_REC_ATU|COD_RAMO|NUMBER|22|4|0
SAP_CTAS_REC_ATU|COD_CIA|NUMBER|22|4|0
SAP_CTAS_REC_ATU|COD_ORIGEM|NUMBER|22|6|0
SAP_CTAS_REC_ATU|COD_ORI_RECIBO|VARCHAR2|3||0
SAP_CTAS_REC_ATU|COD_DOCUM|NUMBER|22|20|0
SAP_CTAS_REC_ATU|TIP_DOCUM|VARCHAR2|3||0
SAP_CTAS_REC_INCONS|MSG_DESCR|VARCHAR2|250||331379
SAP_CTAS_REC_INCONS|NUM_LOTE_ITEM_SAP|VARCHAR2|18||331379
SAP_CTAS_REC_INCONS|NUM_SEQ_ARQUIVO|VARCHAR2|6||331379
SAP_CTAS_REC_INCONS|TXT_NOM_ARQUIVO|VARCHAR2|20||331379
SAP_CTAS_REC_INCONS|IMP_IND_MOEDA_ESTRANGEIRA|NUMBER|22|13|331379
SAP_CTAS_REC_INCONS|IMP_MOEDA_ESTRANGEIRA|NUMBER|22|13|331379
SAP_CTAS_REC_INCONS|IMP_CORRETAGEM_CUSTO|NUMBER|22|13|331379
SAP_CTAS_REC_INCONS|IMP_IR_COMIS_ESTIPULANTE|NUMBER|22|13|331379
SAP_CTAS_REC_INCONS|IMP_COMIS_ESTIPULANTE|NUMBER|22|13|331379
SAP_CTAS_REC_INCONS|IMP_REMUNERACAO|NUMBER|22|13|331379
SAP_CTAS_REC_INCONS|IMP_REPASSE|NUMBER|22|13|331379
SAP_CTAS_REC_INCONS|IMP_COMISSAO|NUMBER|22|13|331379
SAP_CTAS_REC_INCONS|IMP_CUSTO|NUMBER|22|13|331379
SAP_CTAS_REC_INCONS|IMP_IOF|NUMBER|22|13|331379
SAP_CTAS_REC_INCONS|COD_MOTIVO_ATU|VARCHAR2|2||331379
SAP_CTAS_REC_INCONS|COD_MOTIVO_INCONS|VARCHAR2|2||331379
SAP_CTAS_REC_INCONS|COD_MOTIVO_SAP|VARCHAR2|2||331379
SAP_CTAS_REC_INCONS|IMP_PARCELA_MULTA|NUMBER|22|13|331379
SAP_CTAS_REC_INCONS|IMP_PARCELA_DESC|NUMBER|22|13|331379
SAP_CTAS_REC_INCONS|IMP_PARCELA_TAR|NUMBER|22|13|331379
SAP_CTAS_REC_INCONS|IMP_PARCELA_LIQ|NUMBER|22|13|331379
SAP_CTAS_REC_INCONS|IMP_PARCELA_PAG|NUMBER|22|13|331379
SAP_CTAS_REC_INCONS|COD_MOEDA|VARCHAR2|5||331379
SAP_CTAS_REC_INCONS|COD_USR_ALTER|VARCHAR2|12||331379
SAP_CTAS_REC_INCONS|FEC_MVTO_PAGTO|DATE|7||331379
SAP_CTAS_REC_INCONS|FEC_PAGTO|DATE|7||331379
SAP_CTAS_REC_INCONS|NUM_NOSSO_NUMERO|VARCHAR2|20||331379
SAP_CTAS_REC_INCONS|COD_AGENCIA_BANCO|VARCHAR2|15||331379
SAP_CTAS_REC_INCONS|COD_BANCO|VARCHAR2|4||331379
SAP_CTAS_REC_INCONS|COD_TIPO_OPER|VARCHAR2|2||331379
SAP_CTAS_REC_INCONS|IMP_PARCELA|NUMBER|22|13|331379
SAP_CTAS_REC_INCONS|NUM_IDENT_PARC|VARCHAR2|42||331379
SAP_CTAS_REC_INCONS|NUM_SPTO|NUMBER|22|10|331379
SAP_CTAS_REC_INCONS|NUM_POLIZA|NUMBER|22|20|331379
SAP_CTAS_REC_INCONS|COD_PRODUTO|NUMBER|22|6|331379
SAP_CTAS_REC_INCONS|COD_RAMO|NUMBER|22|4|331379
SAP_CTAS_REC_INCONS|COD_CIA|NUMBER|22|4|331379
SAP_CTAS_REC_INCONS|COD_ORIGEM|NUMBER|22|6|331379
SAP_CTAS_REC_INCONS|NUM_ITEM_SAP|NUMBER|22|10|331379
SAP_CTAS_REC_INCONS|NUM_LOTE_SAP|NUMBER|22|13|331379
SAP_CTAS_REC_INCONS|FEC_SITUACAO_VCR|DATE|7||331379
SAP_CTAS_REC_INCONS|COD_USR|VARCHAR2|12||331379
SAP_CTAS_REC_INCONS|MCA_SITUACAO_VCR|NUMBER|22|1|331379
SAP_CTAS_REC_BAIXAS_FCA|COD_ORIGEM|NUMBER|22|6|0
SAP_CTAS_REC_BAIXAS_FCA|NUM_ITEM_SAP|NUMBER|22|10|0
SAP_CTAS_REC_BAIXAS_FCA|NUM_LOTE_SAP|NUMBER|22|13|0
SAP_CTAS_REC_BAIXAS_FCA|FEC_SITUACAO_VCR|DATE|7||0
SAP_CTAS_REC_BAIXAS_FCA|COD_USR|VARCHAR2|12||0
SAP_CTAS_REC_BAIXAS_FCA|MCA_SITUACAO_VCR|NUMBER|22|1|0
SAP_CTAS_REC_BAIXAS_FCA|MSG_DESCR|VARCHAR2|250||0
SAP_CTAS_REC_BAIXAS_FCA|NUM_LOTE_ITEM_SAP|VARCHAR2|18||0
SAP_CTAS_REC_BAIXAS_FCA|NUM_SEQ_ARQUIVO|VARCHAR2|6||0
SAP_CTAS_REC_BAIXAS_FCA|TXT_NOM_ARQUIVO|VARCHAR2|20||0
SAP_CTAS_REC_BAIXAS_FCA|IMP_IND_MOEDA_ESTRANGEIRA|NUMBER|22|13|0
SAP_CTAS_REC_BAIXAS_FCA|IMP_MOEDA_ESTRANGEIRA|NUMBER|22|13|0
SAP_CTAS_REC_BAIXAS_FCA|IMP_CORRETAGEM_CUSTO|NUMBER|22|13|0
SAP_CTAS_REC_BAIXAS_FCA|IMP_IR_COMIS_ESTIPULANTE|NUMBER|22|13|0
SAP_CTAS_REC_BAIXAS_FCA|IMP_COMIS_ESTIPULANTE|NUMBER|22|13|0
SAP_CTAS_REC_BAIXAS_FCA|IMP_REMUNERACAO|NUMBER|22|13|0
SAP_CTAS_REC_BAIXAS_FCA|IMP_REPASSE|NUMBER|22|13|0
SAP_CTAS_REC_BAIXAS_FCA|IMP_COMISSAO|NUMBER|22|13|0
SAP_CTAS_REC_BAIXAS_FCA|IMP_CUSTO|NUMBER|22|13|0
SAP_CTAS_REC_BAIXAS_FCA|IMP_IOF|NUMBER|22|13|0
SAP_CTAS_REC_BAIXAS_FCA|IMP_PARCELA_MULTA|NUMBER|22|13|0
SAP_CTAS_REC_BAIXAS_FCA|IMP_PARCELA_DESC|NUMBER|22|13|0
SAP_CTAS_REC_BAIXAS_FCA|IMP_PARCELA_TAR|NUMBER|22|13|0
SAP_CTAS_REC_BAIXAS_FCA|IMP_PARCELA_LIQ|NUMBER|22|13|0
SAP_CTAS_REC_BAIXAS_FCA|IMP_PARCELA_PAG|NUMBER|22|13|0
SAP_CTAS_REC_BAIXAS_FCA|COD_MOEDA|VARCHAR2|5||0
SAP_CTAS_REC_BAIXAS_FCA|NUM_NOSSO_NUMERO|VARCHAR2|20||0
SAP_CTAS_REC_BAIXAS_FCA|NUM_DOCTO_ERP|VARCHAR2|12||0
SAP_CTAS_REC_BAIXAS_FCA|COD_AGENCIA_BANCO|VARCHAR2|15||0
SAP_CTAS_REC_BAIXAS_FCA|COD_BANCO|VARCHAR2|4||0
SAP_CTAS_REC_BAIXAS_FCA|COD_TIPO_OPER|VARCHAR2|2||0
SAP_CTAS_REC_BAIXAS_FCA|COD_CONVENIO_COB|VARCHAR2|15||0
SAP_CTAS_REC_BAIXAS_FCA|FEC_LANCTO|DATE|7||0
SAP_CTAS_REC_BAIXAS_FCA|FEC_PAGTO|DATE|7||0
SAP_CTAS_REC_BAIXAS_FCA|COD_CIA|NUMBER|22|4|0
SAP_CTAS_REC_BAIXAS|IMP_COMIS_ESTIPULANTE|NUMBER|22|13|1277756
SAP_CTAS_REC_BAIXAS|IMP_REMUNERACAO|NUMBER|22|13|1277756
SAP_CTAS_REC_BAIXAS|IMP_REPASSE|NUMBER|22|13|1277756
SAP_CTAS_REC_BAIXAS|IMP_COMISSAO|NUMBER|22|13|1277756
SAP_CTAS_REC_BAIXAS|IMP_CUSTO|NUMBER|22|13|1277756
SAP_CTAS_REC_BAIXAS|IMP_IOF|NUMBER|22|13|1277756
SAP_CTAS_REC_BAIXAS|COD_MOTIVO_RETORNO|VARCHAR2|3||1277756
SAP_CTAS_REC_BAIXAS|MCA_FCA|VARCHAR2|1||1277756
SAP_CTAS_REC_BAIXAS|COD_FORMA_COB|VARCHAR2|1||1277756
SAP_CTAS_REC_BAIXAS|COD_IDENT_COB|VARCHAR2|2||1277756
SAP_CTAS_REC_BAIXAS|IMP_PARCELA_MULTA|NUMBER|22|13|1277756
SAP_CTAS_REC_BAIXAS|IMP_PARCELA_DESC|NUMBER|22|13|1277756
SAP_CTAS_REC_BAIXAS|IMP_PARCELA_TAR|NUMBER|22|13|1277756
SAP_CTAS_REC_BAIXAS|IMP_PARCELA_LIQ|NUMBER|22|13|1277756
SAP_CTAS_REC_BAIXAS|IMP_PARCELA_PAG|NUMBER|22|13|1277756
SAP_CTAS_REC_BAIXAS|COD_MOEDA|VARCHAR2|5||1277756
SAP_CTAS_REC_BAIXAS|FEC_PAGTO|DATE|7||1277756
SAP_CTAS_REC_BAIXAS|NUM_NOSSO_NUMERO|VARCHAR2|20||1277756
SAP_CTAS_REC_BAIXAS|NUM_DOCTO_ERP|VARCHAR2|12||1277756
SAP_CTAS_REC_BAIXAS|COD_AGENCIA_BANCO|VARCHAR2|15||1277756
SAP_CTAS_REC_BAIXAS|COD_BANCO|VARCHAR2|4||1277756
SAP_CTAS_REC_BAIXAS|NUM_RECIBO|VARCHAR2|16||1277756
SAP_CTAS_REC_BAIXAS|COD_TIPO_OPER|VARCHAR2|2||1277756
SAP_CTAS_REC_BAIXAS|COD_CONVENIO_COB|VARCHAR2|20||1277756
SAP_CTAS_REC_BAIXAS|FEC_LANCTO_COMP|DATE|7||1277756
SAP_CTAS_REC_BAIXAS|NUM_DOCTO_COMP|VARCHAR2|12||1277756
SAP_CTAS_REC_BAIXAS|FEC_COMP|DATE|7||1277756
SAP_CTAS_REC_BAIXAS|FEC_PAGTO_COMP|DATE|7||1277756
SAP_CTAS_REC_BAIXAS|COD_MOTIVO_COMP|VARCHAR2|2||1277756
SAP_CTAS_REC_BAIXAS|TIP_EST_PARCELA|VARCHAR2|1||1277756
SAP_CTAS_REC_BAIXAS|NUM_IDENT_PARC|VARCHAR2|42||1277756
SAP_CTAS_REC_BAIXAS|NUM_LIQ|NUMBER|22|15|1277756
SAP_CTAS_REC_BAIXAS|NUM_SINISTRO|NUMBER|22|15|1277756
SAP_CTAS_REC_BAIXAS|NUM_PARCELA|NUMBER|22|6|1277756
SAP_CTAS_REC_BAIXAS|NUM_SPTO|NUMBER|22|10|1277756
SAP_CTAS_REC_BAIXAS|COD_PRODUTO|NUMBER|22|6|1277756
SAP_CTAS_REC_BAIXAS|COD_RAMO|NUMBER|22|4|1277756
SAP_CTAS_REC_BAIXAS|NUM_POLIZA|NUMBER|22|20|1277756
SAP_CTAS_REC_BAIXAS|COD_CIA|NUMBER|22|4|1277756
SAP_CTAS_REC_BAIXAS|COD_ORIGEM|NUMBER|22|6|1277756
SAP_CTAS_REC_BAIXAS|IMP_CORRETAGEM_CUSTO|NUMBER|22|13|1277756
SAP_CTAS_REC_BAIXAS|IMP_IR_COMIS_ESTIPULANTE|NUMBER|22|13|1277756
SAP_CTAS_REC_BAIXAS|NUM_ITEM_SAP|NUMBER|22|10|1277756
SAP_CTAS_REC_BAIXAS|NUM_LOTE_SAP|NUMBER|22|13|1277756
SAP_CTAS_REC_BAIXAS|FEC_SITUACAO_VCR|DATE|7||1277756
SAP_CTAS_REC_BAIXAS|COD_USR|VARCHAR2|12||1277756
SAP_CTAS_REC_BAIXAS|MCA_SITUACAO_VCR|NUMBER|22|1|1277756
SAP_CTAS_REC_BAIXAS|MSG_DESCR|VARCHAR2|250||1277756
SAP_CTAS_REC_BAIXAS|NUM_LOTE_ITEM_SAP|VARCHAR2|18||1277756
SAP_CTAS_REC_BAIXAS|IDENT_BAIXA|VARCHAR2|1||1277756
SAP_CTAS_REC_BAIXAS|NUM_SEQ_ARQUIVO|VARCHAR2|6||1277756
SAP_CTAS_REC_BAIXAS|TXT_NOM_ARQUIVO|VARCHAR2|20||1277756
SAP_CTAS_REC_BAIXAS|IMP_IND_MOEDA_ESTRANGEIRA|NUMBER|22|13|1277756
SAP_CTAS_REC_BAIXAS|IMP_MOEDA_ESTRANGEIRA|NUMBER|22|13|1277756
SAP_CTAS_REC_REPROG|COD_EVENTO_04|VARCHAR2|5||66374
SAP_CTAS_REC_REPROG|COD_EVENTO_03|VARCHAR2|5||66374
SAP_CTAS_REC_REPROG|COD_EVENTO_06|VARCHAR2|5||66374
SAP_CTAS_REC_REPROG|COD_EVENTO_05|VARCHAR2|5||66374
SAP_CTAS_REC_REPROG|TIP_DOCTO_COB|VARCHAR2|2||66374
SAP_CTAS_REC_REPROG|TXT_PLAN_COB|VARCHAR2|60||66374
SAP_CTAS_REC_REPROG|COD_PLAN_COB|NUMBER|22|4|66374
SAP_CTAS_REC_REPROG|NUM_NOSSO_NUMERO|VARCHAR2|20||66374
SAP_CTAS_REC_REPROG|COD_CONVENIO_COB|VARCHAR2|20||66374
SAP_CTAS_REC_REPROG|COD_BANC_CONV_COB|VARCHAR2|15||66374
SAP_CTAS_REC_REPROG|COD_FORMA_COB|VARCHAR2|1||66374
SAP_CTAS_REC_REPROG|COD_GESTOR_COB|VARCHAR2|13||66374
SAP_CTAS_REC_REPROG|TIP_EST_PARCELA|VARCHAR2|1||66374
SAP_CTAS_REC_REPROG|FEC_VCTO3_PARCELA|DATE|7||66374
SAP_CTAS_REC_REPROG|FEC_VCTO2_PARCELA|DATE|7||66374
SAP_CTAS_REC_REPROG|FEC_VCTO1_PARCELA|DATE|7||66374
SAP_CTAS_REC_REPROG|IMP_PARCELA_VCTO3|NUMBER|22|13|66374
SAP_CTAS_REC_REPROG|IMP_PARCELA_VCTO2|NUMBER|22|13|66374
SAP_CTAS_REC_REPROG|IMP_PARCELA_VCTO1|NUMBER|22|13|66374
SAP_CTAS_REC_REPROG|IMP_TAXA_CAMBIO|NUMBER|22|9|66374
SAP_CTAS_REC_REPROG|COD_MOEDA|VARCHAR2|5||66374
SAP_CTAS_REC_REPROG|IMP_PARCELA_16|NUMBER|22|13|66374
SAP_CTAS_REC_REPROG|IMP_PARCELA_15|NUMBER|22|13|66374
SAP_CTAS_REC_REPROG|IMP_PARCELA_14|NUMBER|22|13|66374
SAP_CTAS_REC_REPROG|IMP_PARCELA_13|NUMBER|22|13|66374
SAP_CTAS_REC_REPROG|IMP_PARCELA_12|NUMBER|22|13|66374
SAP_CTAS_REC_REPROG|IMP_PARCELA_11|NUMBER|22|13|66374
SAP_CTAS_REC_REPROG|IMP_PARCELA_10|NUMBER|22|13|66374
SAP_CTAS_REC_REPROG|IMP_PARCELA_09|NUMBER|22|13|66374
SAP_CTAS_REC_REPROG|IMP_PARCELA_08|NUMBER|22|13|66374
SAP_CTAS_REC_REPROG|IMP_PARCELA_07|NUMBER|22|13|66374
SAP_CTAS_REC_REPROG|IMP_PARCELA_06|NUMBER|22|13|66374
SAP_CTAS_REC_REPROG|IMP_PARCELA_05|NUMBER|22|13|66374
SAP_CTAS_REC_REPROG|IMP_PARCELA_04|NUMBER|22|13|66374
SAP_CTAS_REC_REPROG|IMP_PARCELA_03|NUMBER|22|13|66374
SAP_CTAS_REC_REPROG|IMP_PARCELA_02|NUMBER|22|13|66374
SAP_CTAS_REC_REPROG|IMP_PARCELA_01|NUMBER|22|13|66374
SAP_CTAS_REC_REPROG|IMP_PARCELA_00|NUMBER|22|13|66374
SAP_CTAS_REC_REPROG|IMP_PARCELA|NUMBER|22|13|66374
SAP_CTAS_REC_REPROG|FEC_LANCTO|DATE|7||66374
SAP_CTAS_REC_REPROG|FEC_DOCTO|DATE|7||66374
SAP_CTAS_REC_REPROG|NUM_PARC_TOTAL|NUMBER|22|6|66374
SAP_CTAS_REC_REPROG|NUM_PARCELA|NUMBER|22|6|66374
SAP_CTAS_REC_REPROG|NUM_IDENT_PARC|VARCHAR2|42||66374
SAP_CTAS_REC_REPROG|COD_LANCTO|NUMBER|22|2|66374
SAP_CTAS_REC_REPROG|COD_AGENCIA|NUMBER|22|5|66374
SAP_CTAS_REC_REPROG|NUM_SPTO|NUMBER|22|10|66374
SAP_CTAS_REC_REPROG|COD_RAMO|NUMBER|22|4|66374
SAP_CTAS_REC_REPROG|NUM_POLIZA|NUMBER|22|20|66374
SAP_CTAS_REC_REPROG|COD_CLIENTE|VARCHAR2|35||66374
SAP_CTAS_REC_REPROG|COD_CIA|NUMBER|22|4|66374
SAP_CTAS_REC_REPROG|COD_ORIGEM|NUMBER|22|6|66374
SAP_CTAS_REC_REPROG|MSG_DESCR|VARCHAR2|250||66374
SAP_CTAS_REC_REPROG|NUM_SEQ_REG|NUMBER|22|9|66374
SAP_CTAS_REC_REPROG|NUM_LOTE|NUMBER|22|9|66374
SAP_CTAS_REC_REPROG|NUM_LOTE_ITEM_SAP|VARCHAR2|18||66374
SAP_CTAS_REC_REPROG|COD_TIPO_OPER|VARCHAR2|2||66374
SAP_CTAS_REC_REPROG|MCA_BLOQUEIO|VARCHAR2|1||66374
SAP_CTAS_REC_REPROG|COD_BLOQUEIO|VARCHAR2|2||66374
SAP_CTAS_REC_REPROG|NUM_LIQ|NUMBER|22|15|66374
SAP_CTAS_REC_REPROG|NUM_SINI|NUMBER|22|15|66374
SAP_CTAS_REC_REPROG|COD_MOTIVO_ALTER|VARCHAR2|2||66374
SAP_CTAS_REC_REPROG|FEC_VCTO_REPROG|DATE|7||66374
SAP_CTAS_REC_REPROG|IMP_REPROG|NUMBER|22|13|66374
SAP_CTAS_REC_REPROG|FEC_REPROG|DATE|7||66374
SAP_CTAS_REC_REPROG|NUM_RECIBO|VARCHAR2|16||66374
SAP_CTAS_REC_REPROG|COD_SEGMENTO_16|VARCHAR2|10||66374
SAP_CTAS_REC_REPROG|COD_SEGMENTO_15|VARCHAR2|10||66374
SAP_CTAS_REC_REPROG|COD_SEGMENTO_14|VARCHAR2|10||66374
SAP_CTAS_REC_REPROG|COD_SEGMENTO_13|VARCHAR2|10||66374
SAP_CTAS_REC_REPROG|COD_SEGMENTO_12|VARCHAR2|10||66374
SAP_CTAS_REC_REPROG|COD_SEGMENTO_11|VARCHAR2|10||66374
SAP_CTAS_REC_REPROG|COD_SEGMENTO_10|VARCHAR2|10||66374
SAP_CTAS_REC_REPROG|COD_SEGMENTO_09|VARCHAR2|10||66374
SAP_CTAS_REC_REPROG|COD_SEGMENTO_08|VARCHAR2|10||66374
SAP_CTAS_REC_REPROG|COD_SEGMENTO_07|VARCHAR2|10||66374
SAP_CTAS_REC_REPROG|COD_SEGMENTO_06|VARCHAR2|10||66374
SAP_CTAS_REC_REPROG|COD_SEGMENTO_05|VARCHAR2|10||66374
SAP_CTAS_REC_REPROG|COD_SEGMENTO_04|VARCHAR2|10||66374
SAP_CTAS_REC_REPROG|COD_SEGMENTO_03|VARCHAR2|10||66374
SAP_CTAS_REC_REPROG|COD_SEGMENTO_02|VARCHAR2|10||66374
SAP_CTAS_REC_REPROG|COD_SEGMENTO_01|VARCHAR2|10||66374
SAP_CTAS_REC_REPROG|COD_SEGMENTO_00|VARCHAR2|10||66374
SAP_CTAS_REC_REPROG|COD_VERBA_16|VARCHAR2|4||66374
SAP_CTAS_REC_REPROG|COD_VERBA_15|VARCHAR2|4||66374
SAP_CTAS_REC_REPROG|COD_VERBA_14|VARCHAR2|4||66374
SAP_CTAS_REC_REPROG|COD_VERBA_13|VARCHAR2|4||66374
SAP_CTAS_REC_REPROG|COD_VERBA_12|VARCHAR2|4||66374
SAP_CTAS_REC_REPROG|COD_VERBA_11|VARCHAR2|4||66374
SAP_CTAS_REC_REPROG|COD_VERBA_10|VARCHAR2|4||66374
SAP_CTAS_REC_REPROG|COD_EVENTO_07|VARCHAR2|5||66374
SAP_CTAS_REC_REPROG|COD_EVENTO_00|VARCHAR2|5||66374
SAP_CTAS_REC_REPROG|COD_EVENTO_02|VARCHAR2|5||66374
SAP_CTAS_REC_REPROG|COD_EVENTO_01|VARCHAR2|5||66374
SAP_CTAS_REC_REPROG|COD_VERBA_09|VARCHAR2|4||66374
SAP_CTAS_REC_REPROG|COD_VERBA_08|VARCHAR2|4||66374
SAP_CTAS_REC_REPROG|COD_VERBA_07|VARCHAR2|4||66374
SAP_CTAS_REC_REPROG|COD_VERBA_06|VARCHAR2|4||66374
SAP_CTAS_REC_REPROG|COD_VERBA_05|VARCHAR2|4||66374
SAP_CTAS_REC_REPROG|COD_VERBA_04|VARCHAR2|4||66374
SAP_CTAS_REC_REPROG|COD_VERBA_03|VARCHAR2|4||66374
SAP_CTAS_REC_REPROG|COD_VERBA_02|VARCHAR2|4||66374
SAP_CTAS_REC_REPROG|COD_VERBA_01|VARCHAR2|4||66374
SAP_CTAS_REC_REPROG|COD_VERBA_00|VARCHAR2|4||66374
SAP_CTAS_REC_REPROG|COD_EVENTO_16|VARCHAR2|5||66374
SAP_CTAS_REC_REPROG|COD_EVENTO_15|VARCHAR2|5||66374
SAP_CTAS_REC_REPROG|COD_EVENTO_14|VARCHAR2|5||66374
SAP_CTAS_REC_REPROG|COD_EVENTO_13|VARCHAR2|5||66374
SAP_CTAS_REC_REPROG|COD_EVENTO_12|VARCHAR2|5||66374
SAP_CTAS_REC_REPROG|COD_EVENTO_11|VARCHAR2|5||66374
SAP_CTAS_REC_REPROG|COD_EVENTO_10|VARCHAR2|5||66374
SAP_CTAS_REC_REPROG|COD_EVENTO_09|VARCHAR2|5||66374
SAP_CTAS_REC_REPROG|COD_EVENTO_08|VARCHAR2|5||66374
SAP_CTAS_REC_REPROG|NUM_FATURA|VARCHAR2|13||66374
SAP_CTAS_REC_REPROG|FEC_SITUACAO_VCR|DATE|7||66374
SAP_CTAS_REC_REPROG|COD_USR|VARCHAR2|12||66374
SAP_CTAS_REC_REPROG|MCA_SITUACAO_VCR|NUMBER|22|1|66374
SAP_CTAS_REC_CAN|COD_RAMO|NUMBER|22|4|1890
SAP_CTAS_REC_CAN|NUM_SPTO|NUMBER|22|10|1890
SAP_CTAS_REC_CAN|NUM_POLIZA|NUMBER|22|20|1890
SAP_CTAS_REC_CAN|COD_CIA|NUMBER|22|4|1890
SAP_CTAS_REC_CAN|COD_ORIGEM|NUMBER|22|6|1890
SAP_CTAS_REC_CAN|IMP_DIFERENCA|NUMBER|22|13|1890
SAP_CTAS_REC_CAN|IMP_RESTITUICAO|NUMBER|22|13|1890
SAP_CTAS_REC_CAN|IMP_PARCELA_TOTAL|NUMBER|22|13|1890
SAP_CTAS_REC_CAN|FEC_SITUACAO_VCR|DATE|7||1890
SAP_CTAS_REC_CAN|COD_USR|VARCHAR2|12||1890
SAP_CTAS_REC_CAN|MCA_SITUACAO_VCR|NUMBER|22|1|1890
SAP_CTAS_REC_CAN|MSG_DESCR|VARCHAR2|250||1890
SAP_CTAS_REC_CAN|COD_TIPO_OPER|VARCHAR2|2||1890
SAP_CTAS_REC_CAN|FEC_LANCTO|DATE|7||1890
