select t.TABLE_NAME || '|' ||
       s.COLUMN_NAME || '|' ||
       s.DATA_TYPE || '|' ||
	   s.DATA_LENGTH || '|' ||
	   s.DATA_PRECISION || '|' ||
	   t.NUM_ROWS
from DBA_TABLES t,DBA_TAB_COLUMNS s
where t.table_name = s.table_name
and   t.OWNER  = '&schema';
&schema: SSR
A2219021_VCR|VAL_CUSTO_KM_VCR|NUMBER|22|9|2302161
A2219021_VCR|VAL_CUSTO_FOTO_VCR|NUMBER|22|9|2302161
A2219021_VCR|NUM_SOLICITACAO_VCR|VARCHAR2|20||2302161
A2219021_VCR|MCA_TIPO_VISTORIA_VCR|VARCHAR2|1||2302161
A2219021_VCR|MCA_NACIONALIDADE_VCR|VARCHAR2|1||2302161
A2219021_VCR|MCA_ST_PROCESSA_VCR|VARCHAR2|1||2302161
A2219021_VCR|COD_RESTRICAO2_VCR|NUMBER|22|20|2302161
A2219021_VCR|COD_RESTRICAO3_VCR|NUMBER|22|20|2302161
A2219022_VCR|COD_CIA|NUMBER|22|2|0
A2219022_VCR|NUM_VISTORIA_VCR|VARCHAR2|10||0
A2219022_VCR|COD_VISTORIADORA_VCR|NUMBER|22|4|0
A2219022_VCR|COD_EQUIPAMENTO_VCR|NUMBER|22|2|0
A2219022_VCR|COD_USR|VARCHAR2|8||0
A2219022_VCR|FEC_ACTU|DATE|7||0
A2219023_VCR|COD_CIA|NUMBER|22|2|1808999
A2219023_VCR|NUM_VISTORIA_VCR|VARCHAR2|10||1808999
A2219023_VCR|COD_VISTORIADORA_VCR|NUMBER|22|4|1808999
A2219023_VCR|COD_EQUIPAMENTO_VCR|NUMBER|22|2|1808999
A2219023_VCR|COD_USR|VARCHAR2|8||1808999
A2219023_VCR|FEC_ACTU|DATE|7||1808999
A2219024_VCR|COD_CIA|NUMBER|22|2|0
A2219024_VCR|NUM_VISTORIA_VCR|VARCHAR2|10||0
A2219024_VCR|COD_VISTORIADORA_VCR|NUMBER|22|4|0
A2219024_VCR|COD_ACESSORIO_VCR|NUMBER|22|3|0
A2219024_VCR|TXT_MARCA_MODELO_VCR|VARCHAR2|20||0
A2219024_VCR|NUM_QUANTIDADE_VCR|NUMBER|22|2|0
A2219024_VCR|COD_USR|VARCHAR2|8||0
A2219024_VCR|FEC_ACTU|DATE|7||0
A2219025_VCR|COD_CIA|NUMBER|22|2|1957918
A2219025_VCR|NUM_VISTORIA_VCR|VARCHAR2|10||1957918
A2219025_VCR|COD_VISTORIADORA_VCR|NUMBER|22|4|1957918
A2219025_VCR|COD_ACESSORIO_VCR|NUMBER|22|3|1957918
A2219025_VCR|TXT_MARCA_MODELO_VCR|VARCHAR2|20||1957918
A2219025_VCR|NUM_QUANTIDADE_VCR|NUMBER|22|2|1957918
A2219025_VCR|COD_USR|VARCHAR2|8||1957918
A2219025_VCR|FEC_ACTU|DATE|7||1957918
A2219026_VCR|COD_CIA|NUMBER|22|2|0
A2219026_VCR|NUM_VISTORIA_VCR|VARCHAR2|10||0
A2219026_VCR|COD_VISTORIADORA_VCR|NUMBER|22|4|0
A2219026_VCR|COD_PECA_VCR|VARCHAR2|3||0
A2219026_VCR|COD_AVARIA_VCR|NUMBER|22|3|0
A2219026_VCR|TXT_DESCRICAO_AVARIA_VCR|VARCHAR2|20||0
A2219026_VCR|NUM_HORAS_DEMAIS_VCR|NUMBER|22|3|0
A2219026_VCR|NUM_HORAS_PINTURA_VCR|NUMBER|22|7|0
A2219026_VCR|COD_USR|VARCHAR2|8||0
A2219026_VCR|FEC_ACTU|DATE|7||0
A2219026_VCR|VAL_AVARIA_VCR|NUMBER|22|9|0
A2219027_VCR|COD_CIA|NUMBER|22|2|11282514
A2219027_VCR|NUM_VISTORIA_VCR|VARCHAR2|10||11282514
A2219027_VCR|COD_VISTORIADORA_VCR|NUMBER|22|4|11282514
A2219027_VCR|COD_PECA_VCR|VARCHAR2|3||11282514
A2219027_VCR|COD_AVARIA_VCR|NUMBER|22|3|11282514
A2219027_VCR|TXT_DESCRICAO_AVARIA_VCR|VARCHAR2|20||11282514
A2219027_VCR|NUM_HORAS_DEMAIS_VCR|NUMBER|22|3|11282514
A2219027_VCR|NUM_HORAS_PINTURA_VCR|NUMBER|22|3|11282514
A2219027_VCR|COD_USR|VARCHAR2|8||11282514
A2219027_VCR|FEC_ACTU|DATE|7||11282514
A2219027_VCR|VAL_AVARIA_VCR|NUMBER|22|9|11282514
A2219028_VCR|COD_CIA|NUMBER|22|2|29445588
A2219028_VCR|NUM_POLIZA|VARCHAR2|13||29445588
A2219028_VCR|NUM_SPTO|NUMBER|22|5|29445588
A2219028_VCR|NUM_APLI|NUMBER|22|5|29445588
A2219028_VCR|NUM_SPTO_APLI|NUMBER|22|5|29445588
A2219028_VCR|COD_PROCESSO_VCR|VARCHAR2|4||29445588
A2219028_VCR|FEC_INICIO_EXECUCAO_VCR|DATE|7||29445588
A2219028_VCR|FEC_FIM_EXECUCAO_VCR|DATE|7||29445588
A2219028_VCR|COD_USR|VARCHAR2|8||29445588
A2219029_VCR|COD_CIA|NUMBER|22|2|264
A2219029_VCR|COD_SECTOR|NUMBER|22|4|264
A2219029_VCR|NUM_SCORE_DE_VCR|NUMBER|22|5|264
A2219029_VCR|NUM_SCORE_ATE_VCR|NUMBER|22|5|264
A2219029_VCR|MCA_ACEITACAO_AUTO_VCR|VARCHAR2|1||264
A2219029_VCR|VAL_PORC_AGRAVO_VCR|NUMBER|22|5|264
A2219029_VCR|MCA_TRANSMIT|VARCHAR2|1||264
A2219029_VCR|COD_TERRITORIAL_VCR|NUMBER|22|3|264
A2219029_VCR|COD_AGENCIA_VCR|NUMBER|22|4|264
A2219029_VCR|NUM_PRODUTO_VCR|NUMBER|22|3|264
A2219029_VCR|NUM_IDADE_DE_VCR|NUMBER|22|5|264
A2219029_VCR|NUM_IDADE_ATE_VCR|NUMBER|22|5|264
A2219030_VCR|COD_CIA|NUMBER|22|2|0
A2219030_VCR|NUM_DOCUMENTO_VCR|NUMBER|22|10|0
A2219030_VCR|NUM_CPF_GRAFIA_VCR|NUMBER|22|18|0
A2219030_VCR|NOM_GRAFIA_VCR|VARCHAR2|45||0
A2219030_VCR|NUM_RG_VCR|VARCHAR2|15||0
A2219030_VCR|FEC_NASC_VCR|DATE|7||0
A2219030_VCR|COD_CIDADE_VCR|NUMBER|22|5|0
A2219030_VCR|MCA_TITULAR_VCR|VARCHAR2|1||0
A2219030_VCR|NUM_NEGATIVAS_VCR|VARCHAR2|1||0
A2219030_VCR|NUM_CHEQUE|VARCHAR2|1||0
A2219030_VCR|NUM_QTD_COMPR_VCR|NUMBER|22|2|0
A2219030_VCR|NUM_SITUACAO_VCR|NUMBER|22|1|0
A2219030_VCR|FEC_ACTU|DATE|7||0
A2219030_VCR|MCA_TRANSMIT|VARCHAR2|1||0
A2219031_VCR|COD_CIA|NUMBER|22|2|227566
A2219031_VCR|NUM_DOCUMENTO_VCR|NUMBER|22|18|227566
A2219031_VCR|NOM_TOMADOR|VARCHAR2|60||227566
A2219031_VCR|NUM_POLIZA|VARCHAR2|13||227566
A2219031_VCR|NUM_SPTO|NUMBER|22|5|227566
A2219031_VCR|COD_RAMO|VARCHAR2|5||227566
A2219031_VCR|NUM_REMESSA_VCR|NUMBER|22|8|227566
A2219031_VCR|FEC_CONSULTA_VCR|DATE|7||227566
A2219031_VCR|NUM_SCORE_VCR|NUMBER|22|4|227566
A2219031_VCR|MCA_OUTRAS_GRAFIAS_VCR|VARCHAR2|1||227566
A2219031_VCR|MCA_RECUSADO_VCR|VARCHAR2|1||227566
A2219031_VCR|TXT_MOTIVO_RECUSA_VCR|VARCHAR2|50||227566
A2219031_VCR|MCA_ENVIADO_VCR|VARCHAR2|1||227566
A2219031_VCR|MCA_RESTRITO_VCR|VARCHAR2|1||227566
A2219031_VCR|MCA_TRANSMIT|VARCHAR2|1||227566
A2219031_VCR|MCA_NEGATIVAS_VCR|VARCHAR2|1||227566
A2219031_VCR|MCA_INTERESSE_VCR|VARCHAR2|1||227566
A2219031_VCR|COD_CORRETOR_VCR|NUMBER|22|5|227566
A2219031_VCR|MCA_IMPRESSAO_VCR|VARCHAR2|1||227566
A2219031_VCR|FEC_IMPRESSAO_VCR|DATE|7||227566
A2219031_VCR|NUM_CHASSI_VCR|VARCHAR2|17||227566
A2219031_VCR|NUM_PLACA_VCR|VARCHAR2|15||227566
A2219031_VCR|NUM_RG_SERASA_VCR|VARCHAR2|15||227566
A2219031_VCR|FEC_NASC_VCR|DATE|7||227566
A2219031_VCR|VAL_PORC_AGRAVO_VCR|NUMBER|22|5|227566
A2219031_VCR|TXT_TIPO_DOC_VCR|VARCHAR2|15||227566
A2219031_VCR|TXT_ORGAO_EMISSOR_VCR|VARCHAR2|5||227566
A2219031_VCR|FEC_EMISSOR_VCR|DATE|7||227566
A2219031_VCR|TXT_ESTADO_VCR|VARCHAR2|2||227566
A2219032_VCR|COD_CIA|NUMBER|22|2|0
A2219032_VCR|COD_PROCESSO_VCR|VARCHAR2|4||0
A2219032_VCR|NUM_REMESSA_VCR|VARCHAR2|5||0
A2219032_VCR|FEC_ENVIO_VCR|DATE|7||0
A2219032_VCR|NUM_ENVIADOS_VCR|NUMBER|22|5|0
A2219032_VCR|FEC_RETORNO_VCR|DATE|7||0
A2219032_VCR|NUM_RETORNADOS_VCR|NUMBER|22|5|0
A2219032_VCR|MCA_IMPRESSO_VCR|VARCHAR2|1||0
A2219032_VCR|MCA_TRANSMIT|VARCHAR2|1||0
A2219032_VCR|MCA_STATUS_VCR|VARCHAR2|1||0
A2219032_VCR|MCA_SITUACAO_VCR|VARCHAR2|1||0
A2219032_VCR|TXT_OBSERVACAO_VCR|VARCHAR2|80||0
A2219033_VCR|COD_CIA|NUMBER|22|2|103511
A2219033_VCR|NUM_DOCUMENTO_VCR|NUMBER|22|18|103511
A2219033_VCR|NUM_REMESSA_VCR|VARCHAR2|5||103511
A2219033_VCR|COD_REGISTRO|NUMBER|22|2|103511
A2219033_VCR|TXT_REGISTRO|VARCHAR2|115||103511
A2219033_VCR|MCA_TRANSMIT|VARCHAR2|1||103511
A2219034_VCR|COD_CIA|NUMBER|22|2|211132
A2219034_VCR|COD_BENEF|NUMBER|22|18|211132
A2219034_VCR|FEC_ACTU|DATE|7||211132
A2219034_VCR|MCA_TRANSMIT|VARCHAR2|1||211132
A2219034_VCR|NOM_SEGURADO_VCR|VARCHAR2|45||211132
A2219034_VCR|FEC_NASC_VCR|DATE|7||211132
A2219034_VCR|TIP_SEXO_VCR|VARCHAR2|1||211132
A2219034_VCR|NUM_RG_VCR|VARCHAR2|15||211132
A2219034_VCR|NOM_ESPECIALIDADE_VCR|VARCHAR2|60||211132
A2219034_VCR|NUM_CPF_CNPJ_VCR|NUMBER|22|18|211132
A2219034_VCR|NUM_TELEFONE_VCR|NUMBER|22|10|211132
A2219034_VCR|NUM_CELULAR_VCR|VARCHAR2|14||211132
A2219034_VCR|NOM_ENDERECO_VCR|VARCHAR2|50||211132
A2219034_VCR|NOM_BAIRRO_VCR|VARCHAR2|30||211132
A2219034_VCR|NOM_CIDADE_VCR|VARCHAR2|30||211132
A2219034_VCR|TXT_ESTADO_VCR|VARCHAR2|2||211132
A2219034_VCR|NUM_CEP_VCR|VARCHAR2|10||211132
A2219034_VCR|VAL_RENDA_VCR|NUMBER|22|11|211132
A2219034_VCR|NOM_PROFISSAO_VCR|VARCHAR2|30||211132
A2219034_VCR|NOM_CARGO|VARCHAR2|20||211132
A2219034_VCR|MCA_TRANSFER_VCR|VARCHAR2|1||211132
A2219035_VCR|COD_CIA|NUMBER|22|2|10
A2219035_VCR|COD_PROCESSO_VCR|VARCHAR2|4||10
A2219035_VCR|COD_INSTITUICAO_VCR|NUMBER|22|2|10
A2219035_VCR|NOM_INSTITUICAO_VCR|VARCHAR2|30||10
A2219035_VCR|NOM_CONTATO_VCR|VARCHAR2|30||10
A2219035_VCR|NUM_FONE_CONTATO_VCR|VARCHAR2|30||10
A2219035_VCR|NUM_LOGON_VCR|VARCHAR2|10||10
A2219035_VCR|NUM_CENTRO_CUSTO_VCR|VARCHAR2|10||10
A2219035_VCR|NUM_SEQ_ARQUIVO_VCR|NUMBER|22|5|10
A2219035_VCR|NUM_VALIDADE_CONSULTA_VCR|NUMBER|22|3|10
A2219035_VCR|NUM_QTD_DIAS_RECUSA_VCR|NUMBER|22|3|10
A2219035_VCR|NUM_QTD_DIAS_DEVOL_CH_VCR|NUMBER|22|3|10
A2219035_VCR|NUM_QTD_DIAS_DEVOL_FCA_VCR|NUMBER|22|3|10
A2219035_VCR|FEC_ACTU|DATE|7||10
A2219035_VCR|MCA_TRANSMIT|VARCHAR2|1||10
A2219036_VCR|NUM_CHASSI_VCR|VARCHAR2|17||846920
A2219036_VCR|FEC_DATA_HORA_VISTORIA_VCR|DATE|7||846920
A2219036_VCR|TXT_ERRO|VARCHAR2|200||846920
A2219036_VCR|COD_CIA|NUMBER|22|2|846920
A2219036_VCR|FEC_TRANSMISSAO_VCR|DATE|7||846920
A2219036_VCR|NUM_TRANSMISSAO_VCR|NUMBER|22|6|846920
A2219036_VCR|COD_VISTORIADORA_VCR|NUMBER|22|4|846920
A2219036_VCR|NOM_VISTORIADORA_VCR|VARCHAR2|200||846920
A2219036_VCR|NUM_VISTORIA_VCR|VARCHAR2|10||846920
A2219036_VCR|NUM_CPF_CNPJ_SEGURADO_VCR|NUMBER|22|14|846920
A2219036_VCR|TXT_PLACA_VEICULO_VCR|VARCHAR2|10||846920
A2219037_VCR|COD_CIA|NUMBER|22|2|0
A2219037_VCR|TXT_REGISTRO_VCR|VARCHAR2|115||0
A2219038_VCR|COD_CIA|NUMBER|22|2|0
A2219038_VCR|TXT_REGISTRO_VCR|VARCHAR2|81||0
A2219039_VCR|COD_CIA|NUMBER|22|2|0
A2219039_VCR|TXT_REGISTRO|VARCHAR2|171||0
A2219040_VCR|COD_CIA|NUMBER|22|2|24948
A2219040_VCR|NUM_PLACA_VEIC_VCR|VARCHAR2|7||24948
A2219040_VCR|NUM_CHASSI_VCR|VARCHAR2|17||24948
A2219040_VCR|TIP_REFERENCIA_VCR|VARCHAR2|30||24948
A2219040_VCR|NUM_POLIZA|NUMBER|22|13|24948
A2219040_VCR|NUM_SECU_POL_VCR|NUMBER|22|15|24948
A2219040_VCR|NUM_SPTO|NUMBER|22|5|24948
A2219040_VCR|COD_PROD_VCR|NUMBER|22|3|24948
A2219040_VCR|NUM_RIESGO_VCR|NUMBER|22|4|24948
A2219040_VCR|COD_STATUS_N_VCR|NUMBER|22|1|24948
A2219040_VCR|TIP_STATUS|VARCHAR2|7||24948
A2219040_VCR|COD_OCORRENCIA_N_VCR|NUMBER|22|1|24948
A2219040_VCR|COD_COND_GERAL_N_VCR|NUMBER|22|2|24948
A2219040_VCR|TIP_COND_GERAL_VCR|VARCHAR2|30||24948
A2219040_VCR|COD_SIT_CHASSI_N_VCR|NUMBER|22|2|24948
A2219040_VCR|TIP_SIT_CHASSI_VCR|VARCHAR2|30||24948
A2219040_VCR|COD_MULTIPLO_VCR|VARCHAR2|1||24948
A2219040_VCR|FEC_LEILAO_VCR|DATE|7||24948
A2219040_VCR|FEC_PROC_VCR|DATE|7||24948
A2219040_VCR|FEC_EQUIPO_VCR|DATE|7||24948
A2219040_VCR|COD_PGM_VCR|VARCHAR2|18||24948
A2219040_VCR|COD_USR|VARCHAR2|8||24948
A2219040_VCR|NODO_ID|NUMBER|22|4|24948
A2219040_VCR|MCA_TRANSMIT|VARCHAR2|1||24948
A2219040_VCR|MCA_TRANSFER_VCR|VARCHAR2|1||24948
A2219040_VCR|COD_NRO_REMESSA_VCR|VARCHAR2|5||24948
A2219040_VCR|FEC_REMESA|DATE|7||24948
A2219040_VCR|COD_DOCUM_COND_VCR|NUMBER|22|18|24948
A2219040_VCR|COD_TERRITORIAL_VCR|NUMBER|22|3|24948
A2219040_VCR|COD_SUCURSAL|NUMBER|22|4|24948
A2219040_VCR|COD_CORRETOR_VCR|NUMBER|22|5|24948
A2219040_VCR|COD_ERROR|NUMBER|22|4|24948
A2219040_VCR|TIP_REGISTRO|VARCHAR2|3||24948
A2219040_VCR|COD_MAPFRE_VCR|VARCHAR2|1||24948
A2219040_VCR|NOM_SEGURADORA_VCR|VARCHAR2|30||24948
A2219041_VCR|COD_CIA|NUMBER|22|2|0
A2219041_VCR|MCA_REGRA_USADA_GER_VCR|VARCHAR2|1||0
A2219041_VCR|TXT_REGRA_USADA_GER_VCR|VARCHAR2|30||0
A2219042_VCR|COD_CIA|NUMBER|22|2|2
A2219042_VCR|COD_TIPO_OBJETO_VCR|VARCHAR2|10||2
A2219042_VCR|NOM_CONTROLE_VCR|VARCHAR2|50||2
A2219042_VCR|NUM_SEQUENCIA_VCR|NUMBER|22|5|2
A2219043_VCR|COD_CIA|NUMBER|22|2|474993458
A2219043_VCR|NUM_POLIZA|VARCHAR2|13||474993458
A2219043_VCR|NUM_SPTO|NUMBER|22|5|474993458
A2219043_VCR|NUM_APLI|NUMBER|22|5|474993458
A2219043_VCR|NUM_SPTO_APLI|NUMBER|22|5|474993458
A2219043_VCR|NOM_REGRA_VCR|VARCHAR2|20||474993458
A2219043_VCR|COD_RAMO|NUMBER|22|3|474993458
A2219043_VCR|FEC_INI_VAL_REGRA_VCR|DATE|7||474993458
A2219043_VCR|MCA_CONDICAO_REGRA_VCR|VARCHAR2|1||474993458
A2219043_VCR|FEC_HORA_INICIO_PROC_VCR|DATE|7||474993458
A2219043_VCR|FEC_HORA_FINAL_PROC_VCR|DATE|7||474993458
A2219043_VCR|MCA_PROCESSAMENTO|VARCHAR2|1||474993458
A2219043_VCR|MCA_RESSEGURO_VCR|VARCHAR2|1||474993458
A2219044_VCR|COD_CIA|NUMBER|22|2|0
A2219044_VCR|MCA_LIBERADO_VCR|VARCHAR2|1||0
A2219044_VCR|TXT_STATUS_LIBERADO_VCR|VARCHAR2|30||0
A2219045_VCR|COD_CIA|NUMBER|22|2|1467670
A2219045_VCR|NUM_POLIZA|VARCHAR2|13||1467670
A2219045_VCR|NUM_SPTO|NUMBER|22|5|1467670
A2219045_VCR|NUM_APLI|NUMBER|22|5|1467670
A2219045_VCR|NUM_SPTO_APLI|NUMBER|22|5|1467670
A2219045_VCR|NOM_REGRA_VCR|VARCHAR2|20||1467670
A2219045_VCR|COD_RAMO|NUMBER|22|3|1467670
A2219045_VCR|FEC_INI_VAL_REGRA_VCR|DATE|7||1467670
A2219045_VCR|FEC_HORA_OCORRENCIA_VCR|DATE|7||1467670
A2219045_VCR|COD_ERRO_ORACLE_VCR|VARCHAR2|10||1467670
A2219045_VCR|TXT_ERRO_ORACLE_VCR|VARCHAR2|500||1467670
A2219046_VCR|COD_USR|VARCHAR2|8||0
A2219046_VCR|FEC_ACTU|DATE|7||0
A2219046_VCR|COD_CIA|NUMBER|22|2|0
A2219046_VCR|NUM_ENTIDAD_VCR|NUMBER|22|4|0
A2219046_VCR|NUM_OFICINA_VCR|NUMBER|22|14|0
A2219046_VCR|NUM_BLOQUETE_VCR|NUMBER|22|17|0
A2219046_VCR|COD_CONV|NUMBER|22|18|0
A2219046_VCR|MCA_CTRL_TECNICO_VCR|VARCHAR2|1||0
A2219046_VCR|FEC_EMISSAO_VCR|DATE|7||0
A2219046_VCR|COD_SECTOR|NUMBER|22|4|0
A2219046_VCR|NUM_POLIZA|VARCHAR2|13||0
A2219046_VCR|NUM_SPTO|NUMBER|22|5|0
A2219046_VCR|NUM_CUOTA|NUMBER|22|2|0
A2219046_VCR|NUM_RECIBO|NUMBER|22|11|0
A2219046_VCR|NUM_APLI|NUMBER|22|5|0
A2219046_VCR|NUM_SPTO_APLI|NUMBER|22|5|0
A2219046_VCR|MCA_PAGTO_VCR|VARCHAR2|1||0
A2219046_VCR|FEC_PAGTO_VCR|DATE|7||0
A2219046_VCR|VAL_PAGO_VCR|NUMBER|22|17|0
A2219046_VCR|VAL_DIGITADO_VCR|NUMBER|22|17|0
A2219046_VCR|MCA_LIBERADO_VCR|VARCHAR2|1||0
A2219046_VCR|MCA_LIBERADO_PAGTO_VCR|VARCHAR2|1||0
A2219046_VCR|MCA_EMITIDO_VCR|VARCHAR2|1||0
A2219046_VCR|MCA_VISTORIA_VCR|VARCHAR2|1||0
A2219046_VCR|MCA_DEPCOND_VCR|VARCHAR2|1||0
A2219046_VCR|TIP_REG_VCR|VARCHAR2|1||0
A2219047_VCR|COD_CIA|NUMBER|22|2|8490
A2219047_VCR|NOM_REGRA_VCR|VARCHAR2|20||8490
A2219047_VCR|COD_RAMO|NUMBER|22|3|8490
A2219047_VCR|FEC_INI_VAL_REGRA_VCR|DATE|7||8490
A2219047_VCR|COD_USR|VARCHAR2|8||8490
A2219047_VCR|FEC_AUTORIZACION|DATE|7||8490
A2219047_VCR|TXT_MOTIVO_VCR|VARCHAR2|80||8490
A2219048_VCR|FEC_EMISION_SPTO|DATE|7||1823
A2219048_VCR|NOM_PRODUTO|VARCHAR2|30||1823
A2219048_VCR|COD_SECTOR|NUMBER|22|3|1823
A2219048_VCR|NUM_SECU_POL_VCR|NUMBER|22|15|1823
A2219048_VCR|MCA_PROCESSADO_VCR|VARCHAR2|1||1823
A2219048_VCR|COD_CIA_ASEG_ATUAL|NUMBER|22|6|1823
A2219048_VCR|COD_RETORNO_APOL_CB|VARCHAR2|80||1823
A2219048_VCR|PORC_BONIFICACION_CBONUS|NUMBER|22|5|1823
A2219048_VCR|COD_CIA|NUMBER|22|2|1823
A2219048_VCR|NUM_CERTIFICADO_VCR|NUMBER|22|17|1823
A2219048_VCR|NUM_SPTO|NUMBER|22|5|1823
A2219048_VCR|NUM_RIESGO|NUMBER|22|6|1823
A2219048_VCR|COD_AGENCIA_VCR|NUMBER|22|4|1823
A2219048_VCR|COD_RAMO|NUMBER|22|3|1823
A2219048_VCR|NUM_APOL_VCR|NUMBER|22|13|1823
A2219048_VCR|COD_AGT|NUMBER|22|5|1823
A2219048_VCR|NUM_DOCUMTO_VCR|NUMBER|22|18|1823
A2219048_VCR|NOM_TERCERO|VARCHAR2|80||1823
A2219048_VCR|FEC_EFEC_SPTO|DATE|7||1823
A2219048_VCR|FEC_VCTO_SPTO|DATE|7||1823
A2219048_VCR|NUM_PLACA_VEIC_VCR|VARCHAR2|10||1823
A2219048_VCR|NUM_CHASSI_VCR|VARCHAR2|30||1823
A2219048_VCR|TIP_COBERTURA_VCR|NUMBER|22|1|1823
A2219048_VCR|COD_MARCA_SUSEP_VCR|VARCHAR2|5||1823
A2219048_VCR|NOM_FABRICANTE_VCR|VARCHAR2|15||1823
A2219048_VCR|COD_MARCA_VEIC_VCR|VARCHAR2|8||1823
A2219048_VCR|NOM_MARCA|VARCHAR2|80||1823
A2219048_VCR|ANO_MODELO_VCR|NUMBER|22|4|1823
A2219048_VCR|COD_TIP_VEHI|NUMBER|22|3|1823
A2219048_VCR|COD_USO_VEHI|NUMBER|22|3|1823
A2219048_VCR|TIP_RENOVACAO_VCR|NUMBER|22|1|1823
A2219048_VCR|COD_CIA_ASEG_ANT_VCR|NUMBER|22|4|1823
A2219048_VCR|NUM_POL_CONGENERE_VCR|VARCHAR2|16||1823
A2219048_VCR|NUM_RIESGO_CONGENERE_VCR|NUMBER|22|5|1823
A2219048_VCR|COD_USR|VARCHAR2|8||1823
A2219048_VCR|COD_IDENTIFICADOR|VARCHAR2|30||1823
A2219048_VCR|PORC_BONIFICACION|NUMBER|22|5|1823
A2219048_VCR|COD_STATUS_ENVIO_VCR|NUMBER|22|1|1823
A2219048_VCR|COD_STATUS_RETORNO_VCR|NUMBER|22|3|1823
A2219048_VCR|FEC_MVTO|DATE|7||1823
A2219049_VCR|COD_CIA|NUMBER|22|2|0
A2219049_VCR|COD_RAMO|NUMBER|22|3|0
A2219049_VCR|NUM_APOL_VCR|NUMBER|22|13|0
A2219049_VCR|NUM_SPTO|NUMBER|22|5|0
A2219049_VCR|NUM_RIESGO|NUMBER|22|6|0
A2219049_VCR|NUM_SECU_POL_VCR|NUMBER|22|17|0
A2219049_VCR|COD_CIA_ASEG_ANT_VCR|NUMBER|22|4|0
A2219049_VCR|COD_NATU_SINI_CS_VCR|VARCHAR2|3||0
A2219049_VCR|ABR_RAMO|VARCHAR2|5||0
A2219049_VCR|NUM_SINICNS_VCR|VARCHAR2|25||0
A2219049_VCR|NUM_POL_CONGENERE_VCR|VARCHAR2|20||0
A2219049_VCR|FEC_VIG_INI_VCR|DATE|7||0
A2219049_VCR|FEC_VIG_FIM_VCR|DATE|7||0
A2219049_VCR|MCA_DOCUM|VARCHAR2|1||0
A2219049_VCR|COD_IDENTIFICADOR|VARCHAR2|30||0
A2219049_VCR|TIP_SITUACAO_SINI_VCR|VARCHAR2|10||0
A2219049_VCR|FEC_SINI|DATE|7||0
A2219049_VCR|FEC_CANCEL_VCR|DATE|7||0
A2219049_VCR|FEC_RECUPER|DATE|7||0
A2219049_VCR|FEC_MVTO|DATE|7||0
A2219049_VCR|NOM_SINISTRADO_CNS_VCR|VARCHAR2|40||0
A2219050_VCR|COD_CIA|NUMBER|22|2|0
A2219050_VCR|COD_RAMO|NUMBER|22|3|0
A2219050_VCR|NUM_APOL_VCR|NUMBER|22|13|0
A2219050_VCR|NUM_SPTO|NUMBER|22|5|0
A2219050_VCR|NUM_RIESGO|NUMBER|22|6|0
A2219050_VCR|NUM_SECU_POL_VCR|NUMBER|22|17|0
A2219050_VCR|NUM_CHASSI_VCR|VARCHAR2|17||0
A2219050_VCR|NUM_PLACA_VEIC_VCR|VARCHAR2|7||0
A2219050_VCR|NUM_DOCUMTO_VCR|NUMBER|22|18|0
A2219050_VCR|NUM_DOCUMTO_RECL_VCR|NUMBER|22|18|0
A2219050_VCR|NUM_CPFCGC_SEG_CS_VCR|VARCHAR2|20||0
A2219050_VCR|NUM_CPFCGC_TRC_CS_VCR|VARCHAR2|20||0
A2219050_VCR|COD_STATUS_RETORNO_VCR|NUMBER|22|3|0
A2219050_VCR|FEC_MVTO|DATE|7||0
A2219050_VCR|COD_USR|VARCHAR2|8||0
A2219050_VCR|FEC_ACTU|DATE|7||0
A2219050_VCR|FEC_STATUS_RETORNO_VCR|DATE|7||0
A2219051_VCR|COD_CIA|NUMBER|22|2|0
A2219051_VCR|TIP_DOCUM|VARCHAR2|5||0
A2219051_VCR|COD_DOCUM|VARCHAR2|20||0
A2219051_VCR|FEC_INI_DOCUM_VCR|DATE|7||0
A2219051_VCR|FEC_FIM_DOCUM_VCR|DATE|7||0
A2219051_VCR|MCA_RESTRICAO_VCR|VARCHAR2|1||0
A2219051_VCR|TXT_OBSERVACAO_VCR|VARCHAR2|200||0
A2219051_VCR|COD_USR|VARCHAR2|8||0
A2219051_VCR|FEC_ACTU|DATE|7||0
A2219052_VCR|COD_CIA|NUMBER|22|2|1
A2219052_VCR|COD_CAMPANHA_VCR|NUMBER|22|5|1
A2219052_VCR|TXT_CAMPANHA_VCR|VARCHAR2|50||1
A2219052_VCR|FEC_INI_VAL_CAMPANHA_VCR|DATE|7||1
A2219052_VCR|FEC_FIM_VAL_CAMPANHA_VCR|DATE|7||1
A2219052_VCR|COD_USR|VARCHAR2|8||1
A2219052_VCR|FEC_ACTU|DATE|7||1
A2219053_VCR|COD_CIA|NUMBER|22|2|0
A2219053_VCR|NUM_CHASSI_VCR|VARCHAR2|17||0
A2219053_VCR|NUM_PLACA_VEIC_VCR|VARCHAR2|10||0
A2219053_VCR|FEC_INI_VEICULO_VCR|DATE|7||0
A2219053_VCR|FEC_FIM_VEICULO_VCR|DATE|7||0
A2219053_VCR|MCA_RESTRICAO_VCR|VARCHAR2|1||0
A2219053_VCR|TXT_OBSERVACAO_VCR|VARCHAR2|200||0
