select t.INDEX_NAME || '|' ||
PK_TIPOPARAMETRO|NORMAL|TIPOPARAMETRO|VISIBLE|UNIQUE|VALID
PK_CONFIGEMPRESA|NORMAL|REGIONAL|VISIBLE|UNIQUE|VALID
FOTO_REGIONAL_IX|NORMAL|REGIONAL|VISIBLE|UNIQUE|VALID
PK_LOGRESULTADO|NORMAL|LOGRESULTADO|VISIBLE|UNIQUE|VALID
IDX_LOB_OPERACAORESULTADO|LOB|LOGRESULTADO|VISIBLE|UNIQUE|VALID
IDX_LOB_RELATORIOFONTE|LOB|RELATORIOFONTE|VISIBLE|UNIQUE|VALID
PK_LOGRELATORIOFONTE|NORMAL|LOGRELATORIOFONTE|VISIBLE|UNIQUE|VALID
PK_SUBSCRIPTIONS|NORMAL|SUBSCRIPTIONS|VISIBLE|UNIQUE|VALID
PK_DETALHEOPCAO|NORMAL|DETALHEOPCAO|VISIBLE|UNIQUE|VALID
FOTO_CRITERIO_IX|NORMAL|CRITERIO|VISIBLE|UNIQUE|VALID
IDX_LOB_XMLCRITERIO|LOB|CRITERIO|VISIBLE|UNIQUE|VALID
PK_CONFIGURACAO|NORMAL|CONFIGURACAO|VISIBLE|UNIQUE|VALID
PK_ACESSO_EXECUCAO_CRITERIO|NORMAL|ACESSO_EXECUCAO_CRITERIO|VISIBLE|UNIQUE|VALID
CRITERIONOMEIDX|FUNCTION-BASED NORMAL|CRITERIO|VISIBLE|UNIQUE|VALID
PK_CRITERIO|NORMAL|CRITERIO|VISIBLE|UNIQUE|VALID
IDLOG_IDFOTO_DATA_IDX|NORMAL|LOG|VISIBLE|UNIQUE|VALID
ID_DATA_IDX|NORMAL|LOG|VISIBLE|UNIQUE|VALID
LOTE_IDX|NORMAL|LOG|VISIBLE|UNIQUE|VALID
PK_LOG|NORMAL|LOG|VISIBLE|UNIQUE|VALID
IX_LOGPARAMETRO|FUNCTION-BASED NORMAL|LOGPARAMETRO|VISIBLE|NONUNIQUE|VALID
IX_LOGPARAMETRO_LIMPO|FUNCTION-BASED NORMAL|LOGPARAMETRO|VISIBLE|NONUNIQUE|VALID
PK_LOGPARAMETRO|NORMAL|LOGPARAMETRO|VISIBLE|UNIQUE|VALID
PK_LOGPARAMETROINCREMENTAL|NORMAL|LOGPARAMETROINCREMENTAL|VISIBLE|UNIQUE|VALID
IDX_LOGTARIFACAO_MD5PARAMETROS|NORMAL|LOGPARAMETROINCREMENTAL|VISIBLE|UNIQUE|VAL
PK_LOGEXPLICAOPERACAO|NORMAL|LOGEXPLICAOPERACAO|VISIBLE|UNIQUE|VALID
IDX_LOB_EXPLICAOPERACAO|LOB|LOGEXPLICAOPERACAO|VISIBLE|UNIQUE|VALID
PK_FOTO_CACHECONFIG|NORMAL|FOTO_CACHECONFIG|VISIBLE|UNIQUE|VALID
FOTO_CACHECONFIG_IDX|NORMAL|FOTO_CACHECONFIG|VISIBLE|UNIQUE|VALID
PK_PRODUTO|NORMAL|PRODUTO|VISIBLE|UNIQUE|VALID
PRODUTONOMEIDX|FUNCTION-BASED NORMAL|PRODUTO|VISIBLE|UNIQUE|VALID
FOTO_PRODUTO_IX|NORMAL|PRODUTO|VISIBLE|UNIQUE|VALID
DETALHEDESCRICAOIDX|FUNCTION-BASED NORMAL|DETALHE|VISIBLE|UNIQUE|VALID
PK_DETALHE|NORMAL|DETALHE|VISIBLE|UNIQUE|VALID
TIPO_IDX|NORMAL|DETALHE|VISIBLE|NONUNIQUE|VALID
FOTO_DETALHE_IX|NORMAL|DETALHE|VISIBLE|UNIQUE|VALID
PK_GRUPO_CRITERIO|NORMAL|GRUPO_CRITERIO|VISIBLE|UNIQUE|VALID
FOTO_GRUPO_CRITERIO_IX|NORMAL|GRUPO_CRITERIO|VISIBLE|UNIQUE|VALID
PK_CRITERIO_PUBLICACAO|NORMAL|CRITERIO_PUBLICACAO|VISIBLE|UNIQUE|VALID
IX_PUBLICACAO|NORMAL|CRITERIO_PUBLICACAO|VISIBLE|NONUNIQUE|VALID
UX_CRITERIO_PUBLICACAO|FUNCTION-BASED NORMAL|CRITERIO_PUBLICACAO|VISIBLE|UNIQUE|
PK_CONFIGDRIVER|NORMAL|CONFIGDRIVER|VISIBLE|UNIQUE|VALID
REGIONAL_IDX_1|NORMAL|CONFIGDRIVER|VISIBLE|NONUNIQUE|VALID
HIST_CACHECONFIG_IX1|NORMAL|HISTORICO_CACHECONFIG|VISIBLE|NONUNIQUE|VALID
HIST_CACHECONFIG_IX2|NORMAL|HISTORICO_CACHECONFIG|VISIBLE|NONUNIQUE|VALID
PK_FOTO_CACHE_GRUPO_USUARIO|NORMAL|FOTO_CACHE_GRUPO_USUARIO|VISIBLE|UNIQUE|VALID
PRODUTO_IDX|NORMAL|CAMPO|VISIBLE|NONUNIQUE|VALID
FOTO_CAMPO_IX|NORMAL|CAMPO|VISIBLE|UNIQUE|VALID
DISCRETADESCRICAOIDX|FUNCTION-BASED NORMAL|DETALHEDISCRETA|VISIBLE|UNIQUE|VALID
PK_DETALHEDISCRETA|NORMAL|DETALHEDISCRETA|VISIBLE|UNIQUE|VALID
FOTO_DETALHEDISCRETA_IX|NORMAL|DETALHEDISCRETA|VISIBLE|UNIQUE|VALID
PRODUTO_IDX_1|NORMAL|CACHECONFIG|VISIBLE|NONUNIQUE|VALID
PK_CACHECONFIG|NORMAL|CACHECONFIG|VISIBLE|UNIQUE|VALID
FOTO_CACHECONFIG_IX|NORMAL|CACHECONFIG|VISIBLE|UNIQUE|VALID
IDX_LOB_CONTEUDO|LOB|RECURSOBINARIODRIVER|VISIBLE|UNIQUE|VALID
DATA_ID_IDX_7|NORMAL|HIST_DRIVER|VISIBLE|UNIQUE|VALID
PK_HIST_DRIVER|NORMAL|HIST_DRIVER|VISIBLE|UNIQUE|VALID
PK_RECURSOCOMPONENTE|NORMAL|RECURSOCOMPONENTE|VISIBLE|UNIQUE|VALID
PK_COMPONENTES|NORMAL|COMPONENTES|VISIBLE|UNIQUE|VALID
IDX_RAWDATA|NORMAL|RAWDATA|VISIBLE|UNIQUE|VALID
IDX_LOB_RAWDATA|LOB|RAWDATA|VISIBLE|UNIQUE|VALID
IX_LOGRAWMIGRADA|NORMAL|LOGRAWDATAMIGRADA|VISIBLE|NONUNIQUE|VALID
PK_LOGRAWDATAMIGRADA|NORMAL|LOGRAWDATAMIGRADA|VISIBLE|UNIQUE|VALID
IX_RELATORIOFONTE|NORMAL|RELATORIOFONTE|VISIBLE|NONUNIQUE|VALID
PK_PARAMETROINCREMENTAL|NORMAL|PARAMETROINCREMENTAL|VISIBLE|UNIQUE|VALID
PK_HIST_PARAMETROINCREMENTAL|NORMAL|HIST_PARAMETROINCREMENTAL|VISIBLE|UNIQUE|VAL
CRITERIO_IDX|NORMAL|RESPOSTA|VISIBLE|NONUNIQUE|VALID
PK_RESPOSTA|NORMAL|RESPOSTA|VISIBLE|UNIQUE|VALID
FOTO_RESPOSTA_IX|NORMAL|RESPOSTA|VISIBLE|UNIQUE|VALID
CRITERIOSISTEMA_IDX|NORMAL|SISTEMA|VISIBLE|NONUNIQUE|VALID
PK_SISTEMA|NORMAL|SISTEMA|VISIBLE|UNIQUE|VALID
