select t.TABLE_NAME || '|' ||
       s.COLUMN_NAME || '|' ||
       s.DATA_TYPE || '|' ||
	   s.DATA_LENGTH || '|' ||
	   s.DATA_PRECISION || '|' ||
	   t.NUM_ROWS
from DBA_TABLES t,DBA_TAB_COLUMNS s
where t.table_name = s.table_name
and   t.OWNER  = '&schema';
&schema: GDESPADM
GD_GRUPO_USUARIO|NM_GRUPO_USUARIO|VARCHAR2|100||7
GD_GRUPO_USUARIO|CAIXA_POSTAL|VARCHAR2|100||7
GD_GRUPO_USUARIO|ID_TP_GRUPO|NUMBER|22||7
GD_GRUPO_USUARIO|ATIVO|CHAR|1||7
GD_GRUPO_USUARIO|ID_KIT_DOCUMENTO|NUMBER|22||7
GD_GRUPO_USUARIO|FL_GRUPO_EXCECAO|CHAR|1||7
GD_KIT_DOCUMENTO_DOCUMENTO|ID_KIT_DOCUMENTO|NUMBER|22||145
GD_KIT_DOCUMENTO_DOCUMENTO|ID_DOCUMENTO|NUMBER|22||145
GD_SEGMENTO|ID_CIA|NUMBER|22||2476
GD_SEGMENTO|ID_RAMO|NUMBER|22||2476
GD_SEGMENTO|CD_VALOR|VARCHAR2|10||2476
GD_SEGMENTO|NM_VALOR|VARCHAR2|30||2476
GD_TIPO_EXPEDIENTE|TP_EXP|VARCHAR2|3||18
GD_TIPO_EXPEDIENTE|NM_EXP|VARCHAR2|30||18
GD_FINANCIAMENTO|ID|VARCHAR2|1||5
GD_FINANCIAMENTO|TP_FINANCIAMENTO|NUMBER|22|3|5
GD_FINANCIAMENTO|DS_FINANCIAMENTO|VARCHAR2|150||5
GD_TIPO_GRUPO|ID|NUMBER|22||2
GD_TIPO_GRUPO|DS_TP_GRUPO|VARCHAR2|100||2
GD_RESTRICAO|ID|VARCHAR2|2||6
GD_RESTRICAO|TP_RESTRICAO|NUMBER|22|3|6
GD_RESTRICAO|DS_RESTRICAO|VARCHAR2|150||6
GD_USUARIO|ID|NUMBER|22||201
GD_USUARIO|NM_USUARIO|VARCHAR2|100||201
GD_USUARIO|LOGIN|VARCHAR2|30||201
GD_USUARIO|CPF|VARCHAR2|14||201
GD_USUARIO|EMAIL|VARCHAR2|50||201
GD_USUARIO|SENHA|VARCHAR2|4000||201
