select t.TABLE_NAME || '|' ||
       s.COLUMN_NAME || '|' ||
       s.DATA_TYPE || '|' ||
	   s.DATA_LENGTH || '|' ||
	   s.DATA_PRECISION || '|' ||
	   t.NUM_ROWS
from DBA_TABLES t,DBA_TAB_COLUMNS s
where t.table_name = s.table_name
and   t.OWNER  = '&schema';
&schema: ARISADM
BO_A_INSTANCEFOLDER|ROWSTATE|VARCHAR2|255||0
BO_A_INSTANCEFOLDER|EXPLICIT|NUMBER|22|10|0
BO_A_INSTANCEFOLDER|DUPLICATE|NUMBER|22|10|0
BO_A_INSTANCEFOLDER|CSIGNORE|NUMBER|22|10|0
BO_A_INSTANCEFOLDER|CLANID|NUMBER|22|10|0
BO_A_INSTANCEFOLDER|SVALUE|BLOB|4000||0
BO_A_KPIDEF|ROWKEY|VARCHAR2|255||0
BO_A_KPIDEF|ASN|NUMBER|22|10|0
BO_A_KPIDEF|ROWSTATE|VARCHAR2|255||0
BO_A_KPIDEF|EXPLICIT|NUMBER|22|10|0
BO_A_KPIDEF|DUPLICATE|NUMBER|22|10|0
BO_A_KPIDEF|CSIGNORE|NUMBER|22|10|0
BO_A_KPIDEF|CLANID|NUMBER|22|10|0
BO_A_KPIDEF|SVALUE|BLOB|4000||0
BO_A_KPIDEFKPIGRPCONN|ROWKEY|VARCHAR2|255||0
BO_A_KPIDEFKPIGRPCONN|ASN|NUMBER|22|10|0
BO_A_KPIDEFKPIGRPCONN|ROWSTATE|VARCHAR2|255||0
BO_A_KPIDEFKPIGRPCONN|EXPLICIT|NUMBER|22|10|0
BO_A_KPIDEFKPIGRPCONN|DUPLICATE|NUMBER|22|10|0
BO_A_KPIDEFKPIGRPCONN|CSIGNORE|NUMBER|22|10|0
BO_A_KPIDEFKPIGRPCONN|CLANID|NUMBER|22|10|0
BO_A_KPIDEFKPIGRPCONN|SVALUE|BLOB|4000||0
BO_A_KPIDEFSYMBOL|ROWKEY|VARCHAR2|255||0
BO_A_KPIDEFSYMBOL|ASN|NUMBER|22|10|0
BO_A_KPIDEFSYMBOL|ROWSTATE|VARCHAR2|255||0
BO_A_KPIDEFSYMBOL|EXPLICIT|NUMBER|22|10|0
BO_A_KPIDEFSYMBOL|DUPLICATE|NUMBER|22|10|0
BO_A_KPIDEFSYMBOL|CSIGNORE|NUMBER|22|10|0
BO_A_KPIDEFSYMBOL|CLANID|NUMBER|22|10|0
BO_A_KPIDEFSYMBOL|SVALUE|BLOB|4000||0
BO_A_KPIDEFTREESUBCON|ROWKEY|VARCHAR2|255||0
BO_A_KPIDEFTREESUBCON|ASN|NUMBER|22|10|0
BO_A_KPIDEFTREESUBCON|ROWSTATE|VARCHAR2|255||0
BO_A_KPIDEFTREESUBCON|EXPLICIT|NUMBER|22|10|0
BO_A_KPIDEFTREESUBCON|DUPLICATE|NUMBER|22|10|0
BO_A_KPIDEFTREESUBCON|CSIGNORE|NUMBER|22|10|0
BO_A_KPIDEFTREESUBCON|CLANID|NUMBER|22|10|0
BO_A_KPIDEFTREESUBCON|SVALUE|BLOB|4000||0
BO_A_KPIDEFUSERTYPE|ROWKEY|VARCHAR2|255||0
BO_A_KPIDEFUSERTYPE|ASN|NUMBER|22|10|0
BO_A_KPIDEFUSERTYPE|ROWSTATE|VARCHAR2|255||0
BO_A_KPIDEFUSERTYPE|EXPLICIT|NUMBER|22|10|0
BO_A_KPIDEFUSERTYPE|DUPLICATE|NUMBER|22|10|0
BO_A_KPIDEFUSERTYPE|CSIGNORE|NUMBER|22|10|0
BO_A_KPIDEFUSERTYPE|CLANID|NUMBER|22|10|0
BO_A_KPIDEFUSERTYPE|SVALUE|BLOB|4000||0
BO_A_KPIGROUP|ROWKEY|VARCHAR2|255||0
BO_A_KPIGROUP|ASN|NUMBER|22|10|0
BO_A_KPIGROUP|ROWSTATE|VARCHAR2|255||0
BO_A_KPIGROUP|EXPLICIT|NUMBER|22|10|0
BO_A_KPIGROUP|DUPLICATE|NUMBER|22|10|0
BO_A_KPIGROUP|CSIGNORE|NUMBER|22|10|0
BO_A_KPIGROUP|CLANID|NUMBER|22|10|0
BO_A_KPIGROUP|SVALUE|BLOB|4000||0
BO_A_NRMRTNDTRSUBCXN|ROWKEY|VARCHAR2|255||0
BO_A_NRMRTNDTRSUBCXN|ASN|NUMBER|22|10|0
BO_A_NRMRTNDTRSUBCXN|ROWSTATE|VARCHAR2|255||0
BO_A_NRMRTNDTRSUBCXN|EXPLICIT|NUMBER|22|10|0
BO_A_NRMRTNDTRSUBCXN|DUPLICATE|NUMBER|22|10|0
BO_A_NRMRTNDTRSUBCXN|CSIGNORE|NUMBER|22|10|0
BO_A_NRMRTNDTRSUBCXN|CLANID|NUMBER|22|10|0
BO_A_NRMRTNDTRSUBCXN|SVALUE|BLOB|4000||0
BO_A_RATIONODE|ROWKEY|VARCHAR2|255||0
BO_A_RATIONODE|ASN|NUMBER|22|10|0
BO_A_RATIONODE|ROWSTATE|VARCHAR2|255||0
BO_A_RATIONODE|EXPLICIT|NUMBER|22|10|0
BO_A_RATIONODE|DUPLICATE|NUMBER|22|10|0
BO_A_RATIONODE|CSIGNORE|NUMBER|22|10|0
BO_A_RATIONODE|CLANID|NUMBER|22|10|0
BO_A_RATIONODE|SVALUE|BLOB|4000||0
BO_A_RATIONODECXN|ROWKEY|VARCHAR2|255||0
BO_A_RATIONODECXN|ASN|NUMBER|22|10|0
BO_A_RATIONODECXN|ROWSTATE|VARCHAR2|255||0
BO_A_RATIONODECXN|EXPLICIT|NUMBER|22|10|0
BO_A_RATIONODECXN|DUPLICATE|NUMBER|22|10|0
BO_A_RATIONODECXN|CSIGNORE|NUMBER|22|10|0
BO_A_RATIONODECXN|CLANID|NUMBER|22|10|0
BO_A_RATIONODECXN|SVALUE|BLOB|4000||0
BO_A_SAVEPOINTCXN|ROWKEY|VARCHAR2|255||0
BO_A_SAVEPOINTCXN|ASN|NUMBER|22|10|0
BO_A_SAVEPOINTCXN|ROWSTATE|VARCHAR2|255||0
BO_A_SAVEPOINTCXN|EXPLICIT|NUMBER|22|10|0
BO_A_SAVEPOINTCXN|DUPLICATE|NUMBER|22|10|0
BO_A_SAVEPOINTCXN|CSIGNORE|NUMBER|22|10|0
BO_A_SAVEPOINTCXN|CLANID|NUMBER|22|10|0
BO_A_SAVEPOINTCXN|SVALUE|BLOB|4000||0
BO_A_SETDEF|ROWKEY|VARCHAR2|255||0
BO_A_SETDEF|ASN|NUMBER|22|10|0
BO_A_SETDEF|ROWSTATE|VARCHAR2|255||0
BO_A_SETDEF|EXPLICIT|NUMBER|22|10|0
BO_A_SETDEF|DUPLICATE|NUMBER|22|10|0
BO_A_SETDEF|CSIGNORE|NUMBER|22|10|0
BO_A_SETDEF|CLANID|NUMBER|22|10|0
BO_A_SETDEF|SVALUE|BLOB|4000||0
BO_A_SETINSTANCE|ROWKEY|VARCHAR2|255||0
BO_A_SETINSTANCE|ASN|NUMBER|22|10|0
BO_A_SETINSTANCE|ROWSTATE|VARCHAR2|255||0
BO_A_SETINSTANCE|EXPLICIT|NUMBER|22|10|0
BO_A_SETINSTANCE|DUPLICATE|NUMBER|22|10|0
BO_A_SETINSTANCE|CSIGNORE|NUMBER|22|10|0
BO_A_SETINSTANCE|CLANID|NUMBER|22|10|0
BO_A_SETINSTANCE|SVALUE|BLOB|4000||0
BO_A_SETMEMBER|ROWKEY|VARCHAR2|255||0
BO_A_SETMEMBER|ASN|NUMBER|22|10|0
BO_A_SETMEMBER|ROWSTATE|VARCHAR2|255||0
BO_A_SETMEMBER|EXPLICIT|NUMBER|22|10|0
BO_A_SETMEMBER|DUPLICATE|NUMBER|22|10|0
BO_A_SETMEMBER|CSIGNORE|NUMBER|22|10|0
BO_A_SETMEMBER|CLANID|NUMBER|22|10|0
BO_A_SETMEMBER|SVALUE|BLOB|4000||0
BO_A_SHEET|ROWKEY|VARCHAR2|255||0
BO_A_SHEET|ASN|NUMBER|22|10|0
BO_A_SHEET|ROWSTATE|VARCHAR2|255||0
BO_A_SHEET|EXPLICIT|NUMBER|22|10|0
BO_A_SHEET|DUPLICATE|NUMBER|22|10|0
BO_A_SHEET|CSIGNORE|NUMBER|22|10|0
BO_A_SHEET|CLANID|NUMBER|22|10|0
BO_A_SHEET|SVALUE|BLOB|4000||0
BO_A_SHEETSETINSTANCE|ROWKEY|VARCHAR2|255||0
BO_A_SHEETSETINSTANCE|ASN|NUMBER|22|10|0
BO_A_SHEETSETINSTANCE|ROWSTATE|VARCHAR2|255||0
BO_A_SHEETSETINSTANCE|EXPLICIT|NUMBER|22|10|0
BO_A_SHEETSETINSTANCE|DUPLICATE|NUMBER|22|10|0
BO_A_SHEETSETINSTANCE|CSIGNORE|NUMBER|22|10|0
BO_A_SHEETSETINSTANCE|CLANID|NUMBER|22|10|0
BO_A_SHEETSETINSTANCE|SVALUE|BLOB|4000||0
BO_A_STRUCTURALCAT|ROWKEY|VARCHAR2|255||0
BO_A_STRUCTURALCAT|ASN|NUMBER|22|10|0
BO_A_STRUCTURALCAT|ROWSTATE|VARCHAR2|255||0
BO_A_STRUCTURALCAT|EXPLICIT|NUMBER|22|10|0
BO_A_STRUCTURALCAT|DUPLICATE|NUMBER|22|10|0
BO_A_STRUCTURALCAT|CSIGNORE|NUMBER|22|10|0
BO_A_STRUCTURALCAT|CLANID|NUMBER|22|10|0
BO_A_STRUCTURALCAT|SVALUE|BLOB|4000||0
BO_A_STYLE|ROWKEY|VARCHAR2|255||0
BO_A_STYLE|ASN|NUMBER|22|10|0
BO_A_STYLE|ROWSTATE|VARCHAR2|255||0
BO_A_STYLE|EXPLICIT|NUMBER|22|10|0
BO_A_STYLE|DUPLICATE|NUMBER|22|10|0
BO_A_STYLE|CSIGNORE|NUMBER|22|10|0
BO_A_STYLE|CLANID|NUMBER|22|10|0
BO_A_STYLE|SVALUE|BLOB|4000||0
BO_A_SUBCATEGORY|ROWKEY|VARCHAR2|255||0
BO_A_SUBCATEGORY|ASN|NUMBER|22|10|0
BO_A_SUBCATEGORY|ROWSTATE|VARCHAR2|255||0
BO_A_SUBCATEGORY|EXPLICIT|NUMBER|22|10|0
BO_A_SUBCATEGORY|DUPLICATE|NUMBER|22|10|0
BO_A_SUBCATEGORY|CSIGNORE|NUMBER|22|10|0
BO_A_SUBCATEGORY|CLANID|NUMBER|22|10|0
BO_A_SUBCATEGORY|SVALUE|BLOB|4000||0
BO_A_SYMBOL|ROWKEY|VARCHAR2|255||0
BO_A_SYMBOL|ASN|NUMBER|22|10|0
BO_A_SYMBOL|ROWSTATE|VARCHAR2|255||0
BO_A_SYMBOL|EXPLICIT|NUMBER|22|10|0
BO_A_SYMBOL|DUPLICATE|NUMBER|22|10|0
BO_A_SYMBOL|CSIGNORE|NUMBER|22|10|0
BO_A_SYMBOL|CLANID|NUMBER|22|10|0
BO_A_SYMBOL|SVALUE|BLOB|4000||0
BO_A_TEMPLATEFOLDER|ROWKEY|VARCHAR2|255||0
BO_A_TEMPLATEFOLDER|ASN|NUMBER|22|10|0
BO_A_TEMPLATEFOLDER|ROWSTATE|VARCHAR2|255||0
BO_A_TEMPLATEFOLDER|EXPLICIT|NUMBER|22|10|0
BO_A_TEMPLATEFOLDER|DUPLICATE|NUMBER|22|10|0
BO_A_TEMPLATEFOLDER|CSIGNORE|NUMBER|22|10|0
BO_A_TEMPLATEFOLDER|CLANID|NUMBER|22|10|0
BO_A_TEMPLATEFOLDER|SVALUE|BLOB|4000||0
BO_A_TOPLEVELTREESUBS|ROWKEY|VARCHAR2|255||0
BO_A_TOPLEVELTREESUBS|ASN|NUMBER|22|10|0
BO_A_TOPLEVELTREESUBS|ROWSTATE|VARCHAR2|255||0
BO_A_TOPLEVELTREESUBS|EXPLICIT|NUMBER|22|10|0
BO_A_TOPLEVELTREESUBS|DUPLICATE|NUMBER|22|10|0
BO_A_TOPLEVELTREESUBS|CSIGNORE|NUMBER|22|10|0
BO_A_TOPLEVELTREESUBS|CLANID|NUMBER|22|10|0
BO_A_TOPLEVELTREESUBS|SVALUE|BLOB|4000||0
BO_A_USERBASE|ROWKEY|VARCHAR2|255||0
BO_A_USERBASE|ASN|NUMBER|22|10|0
BO_A_USERBASE|ROWSTATE|VARCHAR2|255||0
BO_A_USERBASE|EXPLICIT|NUMBER|22|10|0
BO_A_USERBASE|DUPLICATE|NUMBER|22|10|0
BO_A_USERBASE|CSIGNORE|NUMBER|22|10|0
BO_A_USERBASE|CLANID|NUMBER|22|10|0
BO_A_USERBASE|SVALUE|BLOB|4000||0
BO_A_USERTYPE|ROWKEY|VARCHAR2|255||0
BO_A_USERTYPE|ASN|NUMBER|22|10|0
BO_A_USERTYPE|ROWSTATE|VARCHAR2|255||0
BO_A_USERTYPE|EXPLICIT|NUMBER|22|10|0
BO_A_USERTYPE|DUPLICATE|NUMBER|22|10|0
BO_A_USERTYPE|CSIGNORE|NUMBER|22|10|0
BO_A_USERTYPE|CLANID|NUMBER|22|10|0
BO_A_USERTYPE|SVALUE|BLOB|4000||0
BO_ACCESSRIGHT|ROWKEY|VARCHAR2|255||0
BO_ACCESSRIGHT|MSN|NUMBER|22|19|0
BO_ACCESSRIGHT|CLANID|NUMBER|22|10|0
BO_ACCESSRIGHT|SVALUE|BLOB|4000||0
BO_AI|ROWKEY|VARCHAR2|255||0
BO_AI|MSN|NUMBER|22|19|0
BO_AI|CLANID|NUMBER|22|10|0
BO_AI|SVALUE|BLOB|4000||0
BO_AIKPIDEFINITION|ROWKEY|VARCHAR2|255||0
BO_AIKPIDEFINITION|MSN|NUMBER|22|19|0
BO_AIKPIDEFINITION|CLANID|NUMBER|22|10|0
BO_AIKPIDEFINITION|SVALUE|BLOB|4000||0
BO_AISHEET|ROWKEY|VARCHAR2|255||0
BO_AISHEET|MSN|NUMBER|22|19|0
BO_AISHEET|CLANID|NUMBER|22|10|0
BO_AISHEET|SVALUE|BLOB|4000||0
BO_AISUBCATEG|ROWKEY|VARCHAR2|255||0
BO_AISUBCATEG|MSN|NUMBER|22|19|0
BO_AISUBCATEG|CLANID|NUMBER|22|10|0
BO_AISUBCATEG|SVALUE|BLOB|4000||0
BO_AITREESUBJECT|ROWKEY|VARCHAR2|255||0
BO_AITREESUBJECT|MSN|NUMBER|22|19|0
BO_AITREESUBJECT|CLANID|NUMBER|22|10|0
BO_AITREESUBJECT|SVALUE|BLOB|4000||0
BO_ANALYSISTEMPLATE|ROWKEY|VARCHAR2|255||0
BO_ANALYSISTEMPLATE|MSN|NUMBER|22|19|0
BO_ANALYSISTEMPLATE|CLANID|NUMBER|22|10|0
BO_ANALYSISTEMPLATE|SVALUE|BLOB|4000||0
BO_B_ACCESSRIGHT|ROWKEY|VARCHAR2|255||0
BO_B_ACCESSRIGHT|MSN|NUMBER|22|19|0
BO_B_ACCESSRIGHT|CMSN|NUMBER|22|19|0
BO_B_ACCESSRIGHT|ROWSTATE|VARCHAR2|255||0
BO_B_ACCESSRIGHT|CLANID|NUMBER|22|10|0
BO_B_ACCESSRIGHT|SVALUE|BLOB|4000||0
BO_B_AI|ROWKEY|VARCHAR2|255||0
BO_B_AI|MSN|NUMBER|22|19|0
BO_B_AI|CMSN|NUMBER|22|19|0
BO_B_AI|ROWSTATE|VARCHAR2|255||0
BO_B_AI|CLANID|NUMBER|22|10|0
BO_B_AI|SVALUE|BLOB|4000||0
BO_B_AIKPIDEFINITION|ROWKEY|VARCHAR2|255||0
BO_B_AIKPIDEFINITION|MSN|NUMBER|22|19|0
BO_B_AIKPIDEFINITION|CMSN|NUMBER|22|19|0
BO_B_AIKPIDEFINITION|ROWSTATE|VARCHAR2|255||0
BO_B_AIKPIDEFINITION|CLANID|NUMBER|22|10|0
BO_B_AIKPIDEFINITION|SVALUE|BLOB|4000||0
BO_B_AISHEET|ROWKEY|VARCHAR2|255||0
BO_B_AISHEET|MSN|NUMBER|22|19|0
BO_B_AISHEET|CMSN|NUMBER|22|19|0
BO_B_AISHEET|ROWSTATE|VARCHAR2|255||0
BO_B_AISHEET|CLANID|NUMBER|22|10|0
BO_B_AISHEET|SVALUE|BLOB|4000||0
BO_B_AISUBCATEG|ROWKEY|VARCHAR2|255||0
BO_B_AISUBCATEG|MSN|NUMBER|22|19|0
BO_B_AISUBCATEG|CMSN|NUMBER|22|19|0
BO_B_AISUBCATEG|ROWSTATE|VARCHAR2|255||0
BO_B_AISUBCATEG|CLANID|NUMBER|22|10|0
BO_B_AISUBCATEG|SVALUE|BLOB|4000||0
BO_B_AITREESUBJECT|ROWKEY|VARCHAR2|255||0
BO_B_AITREESUBJECT|MSN|NUMBER|22|19|0
BO_B_AITREESUBJECT|CMSN|NUMBER|22|19|0
BO_B_AITREESUBJECT|ROWSTATE|VARCHAR2|255||0
BO_B_AITREESUBJECT|CLANID|NUMBER|22|10|0
BO_B_AITREESUBJECT|SVALUE|BLOB|4000||0
BO_B_ANALYSISTEMPLATE|ROWKEY|VARCHAR2|255||0
BO_B_ANALYSISTEMPLATE|MSN|NUMBER|22|19|0
BO_B_ANALYSISTEMPLATE|CMSN|NUMBER|22|19|0
BO_B_ANALYSISTEMPLATE|ROWSTATE|VARCHAR2|255||0
BO_B_ANALYSISTEMPLATE|CLANID|NUMBER|22|10|0
BO_B_ANALYSISTEMPLATE|SVALUE|BLOB|4000||0
BO_B_BLOCKCXN|ROWKEY|VARCHAR2|255||0
BO_B_BLOCKCXN|MSN|NUMBER|22|19|0
BO_B_BLOCKCXN|CMSN|NUMBER|22|19|0
BO_B_BLOCKCXN|ROWSTATE|VARCHAR2|255||0
BO_B_BLOCKCXN|CLANID|NUMBER|22|10|0
BO_B_BLOCKCXN|SVALUE|BLOB|4000||0
BO_B_BOGO|ROWKEY|VARCHAR2|255||0
BO_B_BOGO|MSN|NUMBER|22|19|0
BO_B_BOGO|CMSN|NUMBER|22|19|0
BO_B_BOGO|ROWSTATE|VARCHAR2|255||0
BO_B_BOGO|CLANID|NUMBER|22|10|0
BO_B_BOGO|SVALUE|BLOB|4000||0
BO_B_BOGOCONNECTION|ROWKEY|VARCHAR2|255||0
BO_B_BOGOCONNECTION|MSN|NUMBER|22|19|0
BO_B_BOGOCONNECTION|CMSN|NUMBER|22|19|0
BO_B_BOGOCONNECTION|ROWSTATE|VARCHAR2|255||0
BO_B_BOGOCONNECTION|CLANID|NUMBER|22|10|0
BO_B_BOGOCONNECTION|SVALUE|BLOB|4000||0
BO_B_BOGOSETINSTCONN|ROWKEY|VARCHAR2|255||0
BO_B_BOGOSETINSTCONN|MSN|NUMBER|22|19|0
BO_B_BOGOSETINSTCONN|CMSN|NUMBER|22|19|0
BO_B_BOGOSETINSTCONN|ROWSTATE|VARCHAR2|255||0
BO_B_BOGOSETINSTCONN|CLANID|NUMBER|22|10|0
BO_B_BOGOSETINSTCONN|SVALUE|BLOB|4000||0
BO_B_BOPROJECT|ROWKEY|VARCHAR2|255||0
BO_B_BOPROJECT|MSN|NUMBER|22|19|0
BO_B_BOPROJECT|CMSN|NUMBER|22|19|0
BO_B_BOPROJECT|ROWSTATE|VARCHAR2|255||0
BO_B_BOPROJECT|CLANID|NUMBER|22|10|0
BO_B_BOPROJECT|SVALUE|BLOB|4000||0
BO_B_BORULES|ROWKEY|VARCHAR2|255||0
BO_B_BORULES|MSN|NUMBER|22|19|0
BO_B_BORULES|CMSN|NUMBER|22|19|0
BO_B_BORULES|ROWSTATE|VARCHAR2|255||0
BO_B_BORULES|CLANID|NUMBER|22|10|0
BO_B_BORULES|SVALUE|BLOB|4000||0
BO_B_CHART|ROWKEY|VARCHAR2|255||0
BO_B_CHART|MSN|NUMBER|22|19|0
BO_B_CHART|CMSN|NUMBER|22|19|0
BO_B_CHART|ROWSTATE|VARCHAR2|255||0
BO_B_CHART|CLANID|NUMBER|22|10|0
BO_B_CHART|SVALUE|BLOB|4000||0
BO_B_CHARTAITREESUB|ROWKEY|VARCHAR2|255||0
BO_B_CHARTAITREESUB|MSN|NUMBER|22|19|0
BO_B_CHARTAITREESUB|CMSN|NUMBER|22|19|0
BO_B_CHARTAITREESUB|ROWSTATE|VARCHAR2|255||0
BO_B_CHARTAITREESUB|CLANID|NUMBER|22|10|0
BO_B_CHARTAITREESUB|SVALUE|BLOB|4000||0
BO_B_CHARTKPIDEF|ROWKEY|VARCHAR2|255||0
BO_B_CHARTKPIDEF|MSN|NUMBER|22|19|0
BO_B_CHARTKPIDEF|CMSN|NUMBER|22|19|0
BO_B_CHARTKPIDEF|ROWSTATE|VARCHAR2|255||0
BO_B_CHARTKPIDEF|CLANID|NUMBER|22|10|0
BO_B_CHARTKPIDEF|SVALUE|BLOB|4000||0
BO_B_CHARTSHEET|ROWKEY|VARCHAR2|255||0
BO_B_CHARTSHEET|MSN|NUMBER|22|19|0
BO_B_CHARTSHEET|CMSN|NUMBER|22|19|0
BO_B_CHARTSHEET|ROWSTATE|VARCHAR2|255||0
BO_B_CHARTSHEET|CLANID|NUMBER|22|10|0
BO_B_CHARTSHEET|SVALUE|BLOB|4000||0
BO_B_FI_AI|ROWKEY|VARCHAR2|255||0
BO_B_FI_AI|MSN|NUMBER|22|19|0
BO_B_FI_AI|CMSN|NUMBER|22|19|0
BO_B_FI_AI|ROWSTATE|VARCHAR2|255||0
BO_B_FI_AI|INDEXSLOT0|BLOB|4000||0
BO_B_FI_AI|INDEXSLOT1|BLOB|4000||0
BO_B_FI_AI|INDEXSLOT2|BLOB|4000||0
BO_B_FI_AI|INDEXSLOT3|BLOB|4000||0
BO_B_FI_AI|INDEXSLOT4|BLOB|4000||0
BO_B_FI_AI|INDEXSLOT5|BLOB|4000||0
BO_B_FI_AI|INDEXSLOT6|BLOB|4000||0
BO_B_FI_AI|INDEXSLOT7|BLOB|4000||0
BO_B_FI_AI|INDEXSLOT8|BLOB|4000||0
BO_B_FI_AI|INDEXSLOT9|BLOB|4000||0
BO_B_FI_AI|IDXTYPE|NUMBER|22|10|0
BO_B_FI_AITREESUBJECT|ROWKEY|VARCHAR2|255||0
BO_B_FI_AITREESUBJECT|MSN|NUMBER|22|19|0
BO_B_FI_AITREESUBJECT|CMSN|NUMBER|22|19|0
BO_B_FI_AITREESUBJECT|ROWSTATE|VARCHAR2|255||0
BO_B_FI_AITREESUBJECT|INDEXSLOT0|BLOB|4000||0
BO_B_FI_AITREESUBJECT|INDEXSLOT1|BLOB|4000||0
BO_B_FI_AITREESUBJECT|INDEXSLOT2|BLOB|4000||0
BO_B_FI_AITREESUBJECT|INDEXSLOT3|BLOB|4000||0
BO_B_FI_AITREESUBJECT|INDEXSLOT4|BLOB|4000||0
BO_B_FI_AITREESUBJECT|INDEXSLOT5|BLOB|4000||0
BO_B_FI_AITREESUBJECT|INDEXSLOT6|BLOB|4000||0
BO_B_FI_AITREESUBJECT|INDEXSLOT7|BLOB|4000||0
BO_B_FI_AITREESUBJECT|INDEXSLOT8|BLOB|4000||0
BO_B_FI_AITREESUBJECT|INDEXSLOT9|BLOB|4000||0
BO_B_FI_AITREESUBJECT|IDXTYPE|NUMBER|22|10|0
BO_B_FI_ANALYSISTEMPLATE|ROWKEY|VARCHAR2|255||0
BO_B_FI_ANALYSISTEMPLATE|MSN|NUMBER|22|19|0
BO_B_FI_ANALYSISTEMPLATE|CMSN|NUMBER|22|19|0
BO_B_FI_ANALYSISTEMPLATE|ROWSTATE|VARCHAR2|255||0
BO_B_FI_ANALYSISTEMPLATE|INDEXSLOT0|BLOB|4000||0
BO_B_FI_ANALYSISTEMPLATE|INDEXSLOT1|BLOB|4000||0
BO_B_FI_ANALYSISTEMPLATE|INDEXSLOT2|BLOB|4000||0
BO_B_FI_ANALYSISTEMPLATE|INDEXSLOT3|BLOB|4000||0
BO_B_FI_ANALYSISTEMPLATE|INDEXSLOT4|BLOB|4000||0
BO_B_FI_ANALYSISTEMPLATE|INDEXSLOT5|BLOB|4000||0
BO_B_FI_ANALYSISTEMPLATE|INDEXSLOT6|BLOB|4000||0
BO_B_FI_ANALYSISTEMPLATE|INDEXSLOT7|BLOB|4000||0
BO_B_FI_ANALYSISTEMPLATE|INDEXSLOT8|BLOB|4000||0
BO_B_FI_ANALYSISTEMPLATE|INDEXSLOT9|BLOB|4000||0
BO_B_FI_ANALYSISTEMPLATE|IDXTYPE|NUMBER|22|10|0
BO_B_FI_BOGO|ROWKEY|VARCHAR2|255||0
BO_B_FI_BOGO|MSN|NUMBER|22|19|0
BO_B_FI_BOGO|CMSN|NUMBER|22|19|0
BO_B_FI_BOGO|ROWSTATE|VARCHAR2|255||0
BO_B_FI_BOGO|INDEXSLOT0|BLOB|4000||0
BO_B_FI_BOGO|INDEXSLOT1|BLOB|4000||0
BO_B_FI_BOGO|INDEXSLOT2|BLOB|4000||0
BO_B_FI_BOGO|INDEXSLOT3|BLOB|4000||0
BO_B_FI_BOGO|INDEXSLOT4|BLOB|4000||0
BO_B_FI_BOGO|INDEXSLOT5|BLOB|4000||0
BO_B_FI_BOGO|INDEXSLOT6|BLOB|4000||0
BO_B_FI_BOGO|INDEXSLOT7|BLOB|4000||0
BO_B_FI_BOGO|INDEXSLOT8|BLOB|4000||0
BO_B_FI_BOGO|INDEXSLOT9|BLOB|4000||0
BO_B_FI_BOGO|IDXTYPE|NUMBER|22|10|0
BO_B_FI_BORULES|ROWKEY|VARCHAR2|255||0
BO_B_FI_BORULES|MSN|NUMBER|22|19|0
BO_B_FI_BORULES|CMSN|NUMBER|22|19|0
BO_B_FI_BORULES|ROWSTATE|VARCHAR2|255||0
BO_B_FI_BORULES|INDEXSLOT0|BLOB|4000||0
BO_B_FI_BORULES|INDEXSLOT1|BLOB|4000||0
BO_B_FI_BORULES|INDEXSLOT2|BLOB|4000||0
BO_B_FI_BORULES|INDEXSLOT3|BLOB|4000||0
BO_B_FI_BORULES|INDEXSLOT4|BLOB|4000||0
BO_B_FI_BORULES|INDEXSLOT5|BLOB|4000||0
BO_B_FI_BORULES|INDEXSLOT6|BLOB|4000||0
BO_B_FI_BORULES|INDEXSLOT7|BLOB|4000||0
BO_B_FI_BORULES|INDEXSLOT8|BLOB|4000||0
BO_B_FI_BORULES|INDEXSLOT9|BLOB|4000||0
BO_B_FI_BORULES|IDXTYPE|NUMBER|22|10|0
BO_B_FI_CHART|ROWKEY|VARCHAR2|255||0
BO_B_FI_CHART|MSN|NUMBER|22|19|0
BO_B_FI_CHART|CMSN|NUMBER|22|19|0
BO_B_FI_CHART|ROWSTATE|VARCHAR2|255||0
BO_B_FI_CHART|INDEXSLOT0|BLOB|4000||0
BO_B_FI_CHART|INDEXSLOT1|BLOB|4000||0
BO_B_FI_CHART|INDEXSLOT2|BLOB|4000||0
BO_B_FI_CHART|INDEXSLOT3|BLOB|4000||0
BO_B_FI_CHART|INDEXSLOT4|BLOB|4000||0
BO_B_FI_CHART|INDEXSLOT5|BLOB|4000||0
BO_B_FI_CHART|INDEXSLOT6|BLOB|4000||0
BO_B_FI_CHART|INDEXSLOT7|BLOB|4000||0
BO_B_FI_CHART|INDEXSLOT8|BLOB|4000||0
BO_B_FI_CHART|INDEXSLOT9|BLOB|4000||0
BO_B_FI_CHART|IDXTYPE|NUMBER|22|10|0
BO_B_FI_INSTANCEFOLDER|ROWKEY|VARCHAR2|255||0
BO_B_FI_INSTANCEFOLDER|MSN|NUMBER|22|19|0
BO_B_FI_INSTANCEFOLDER|CMSN|NUMBER|22|19|0
BO_B_FI_INSTANCEFOLDER|ROWSTATE|VARCHAR2|255||0
BO_B_FI_INSTANCEFOLDER|INDEXSLOT0|BLOB|4000||0
BO_B_FI_INSTANCEFOLDER|INDEXSLOT1|BLOB|4000||0
BO_B_FI_INSTANCEFOLDER|INDEXSLOT2|BLOB|4000||0
BO_B_FI_INSTANCEFOLDER|INDEXSLOT3|BLOB|4000||0
